No.,Date,Time,P.Time,AV Pyrometer,AV TC1,AV PTC top,AV PTC bot.,AV Force,AV Speed,AV Abs. Piston T,AV Rel. Piston T,AV Press. Abs. 1,AV Press. Abs. 2,AV Press. Rel.,I RMS,U RMS,AV Heating Power,AV CZ Output,SV Temperature  ,SV Jump to Pyro ,SV Max. Temp TC ,SV Force        ,SV Put on Force ,SV Max. Piston t,SV Rel. Pressure,SV Start Vacuum ,SV Open V1      ,SV Pulse Time   ,SV Pause Time   ,SV Pulses Per Bu,SV Pause Between,SV Power limit  
,,,,°C,°C,°C,°C,kN,mm/min,mm,mm,hPa,hPa,hPa,kA,V,kW,%,°C    ,°C    ,°C    ,kN    ,kN    ,mm    ,hPa   ,hPa   ,hPa   ,ms    ,ms    ,,ms    ,%     
23,02/10/2012,15:39:25,00:00:22,400,6,23,23,5.2,0.000,9.430,0.010,0.00,39.91,-634.81,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
24,02/10/2012,15:39:26,00:00:23,400,5,23,23,5.2,0.000,9.430,0.010,0.00,33.58,-634.88,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
25,02/10/2012,15:39:27,00:00:24,400,5,23,23,5.3,0.000,9.430,0.010,0.00,28.24,-634.88,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
26,02/10/2012,15:39:28,00:00:25,400,5,23,23,5.3,0.000,9.430,0.010,0.00,23.73,-634.81,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
27,02/10/2012,15:39:29,00:00:26,400,5,23,23,5.4,0.000,9.430,0.010,0.00,19.69,-634.81,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
28,02/10/2012,15:39:30,00:00:27,400,5,23,23,5.3,0.000,9.430,0.010,0.00,16.33,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
29,02/10/2012,15:39:31,00:00:28,400,5,23,23,4.8,0.000,9.430,0.010,0.00,13.43,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
30,02/10/2012,15:39:32,00:00:29,400,5,23,23,5.2,0.000,9.430,0.010,0.00,10.99,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
31,02/10/2012,15:39:33,00:00:30,400,5,23,23,5.2,0.000,9.430,0.010,0.00,8.55,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
32,02/10/2012,15:39:34,00:00:31,400,5,23,23,5.4,0.000,9.430,0.010,0.00,6.72,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
33,02/10/2012,15:39:35,00:00:32,400,5,23,23,5.4,0.000,9.430,0.010,0.00,5.49,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
34,02/10/2012,15:39:36,00:00:33,400,5,23,23,5.3,0.000,9.430,0.010,0.00,4.27,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
35,02/10/2012,15:39:37,00:00:34,400,6,23,23,5.0,0.000,9.430,0.010,0.00,3.05,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
36,02/10/2012,15:39:38,00:00:35,400,6,23,23,5.2,0.000,9.430,0.010,0.00,2.14,-634.88,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
37,02/10/2012,15:39:39,00:00:36,400,6,23,23,5.3,0.000,9.430,0.010,0.00,1.22,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,0,0,1,0,0
38,02/10/2012,15:39:40,00:00:37,400,7,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
39,02/10/2012,15:39:41,00:00:38,400,7,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
40,02/10/2012,15:39:42,00:00:39,400,7,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
41,02/10/2012,15:39:43,00:00:40,400,8,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
42,02/10/2012,15:39:44,00:00:41,400,8,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
43,02/10/2012,15:39:45,00:00:42,400,8,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
44,02/10/2012,15:39:46,00:00:43,400,8,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
45,02/10/2012,15:39:47,00:00:44,400,9,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
46,02/10/2012,15:39:48,00:00:45,400,9,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
47,02/10/2012,15:39:49,00:00:46,400,9,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
48,02/10/2012,15:39:50,00:00:47,400,10,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
49,02/10/2012,15:39:51,00:00:48,400,10,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
50,02/10/2012,15:39:52,00:00:49,400,10,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
51,02/10/2012,15:39:53,00:00:50,400,10,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
52,02/10/2012,15:39:54,00:00:51,400,11,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
53,02/10/2012,15:39:55,00:00:52,400,11,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
54,02/10/2012,15:39:56,00:00:53,400,11,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
55,02/10/2012,15:39:57,00:00:54,400,12,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
56,02/10/2012,15:39:58,00:00:55,400,12,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
57,02/10/2012,15:39:59,00:00:56,400,12,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
58,02/10/2012,15:40:00,00:00:57,400,12,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
59,02/10/2012,15:40:01,00:00:58,400,12,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
60,02/10/2012,15:40:02,00:00:59,400,13,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
61,02/10/2012,15:40:03,00:01:00,400,13,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
62,02/10/2012,15:40:04,00:01:01,400,13,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
63,02/10/2012,15:40:05,00:01:02,400,13,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
64,02/10/2012,15:40:06,00:01:03,400,14,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
65,02/10/2012,15:40:07,00:01:04,400,14,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
66,02/10/2012,15:40:08,00:01:05,400,14,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
67,02/10/2012,15:40:09,00:01:06,400,14,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
68,02/10/2012,15:40:10,00:01:07,400,15,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
69,02/10/2012,15:40:11,00:01:08,400,15,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
70,02/10/2012,15:40:12,00:01:09,400,15,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
71,02/10/2012,15:40:13,00:01:10,400,15,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
72,02/10/2012,15:40:14,00:01:11,400,15,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
73,02/10/2012,15:40:15,00:01:12,400,15,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
74,02/10/2012,15:40:16,00:01:13,400,16,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
75,02/10/2012,15:40:17,00:01:14,400,16,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
76,02/10/2012,15:40:18,00:01:15,400,16,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
77,02/10/2012,15:40:19,00:01:16,400,16,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
78,02/10/2012,15:40:20,00:01:17,400,16,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
79,02/10/2012,15:40:21,00:01:18,400,16,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
80,02/10/2012,15:40:22,00:01:19,400,17,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
81,02/10/2012,15:40:23,00:01:20,400,17,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
82,02/10/2012,15:40:24,00:01:21,400,17,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
83,02/10/2012,15:40:25,00:01:22,400,17,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
84,02/10/2012,15:40:26,00:01:23,400,17,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
85,02/10/2012,15:40:27,00:01:24,400,17,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
86,02/10/2012,15:40:28,00:01:25,400,17,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
87,02/10/2012,15:40:29,00:01:26,400,18,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
88,02/10/2012,15:40:30,00:01:27,400,18,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
89,02/10/2012,15:40:31,00:01:28,400,18,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
90,02/10/2012,15:40:32,00:01:29,400,18,23,23,5.2,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
91,02/10/2012,15:40:33,00:01:30,400,18,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
92,02/10/2012,15:40:34,00:01:31,400,18,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
93,02/10/2012,15:40:35,00:01:32,400,18,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
94,02/10/2012,15:40:36,00:01:33,400,19,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
95,02/10/2012,15:40:37,00:01:34,400,19,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
96,02/10/2012,15:40:38,00:01:35,400,19,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
97,02/10/2012,15:40:39,00:01:36,400,19,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
98,02/10/2012,15:40:40,00:01:37,400,19,23,23,5.3,0.080,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
99,02/10/2012,15:40:41,00:01:38,400,19,23,23,5.4,0.080,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
100,02/10/2012,15:40:42,00:01:39,400,19,23,23,5.4,0.300,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
101,02/10/2012,15:40:43,00:01:40,400,19,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
102,02/10/2012,15:40:44,00:01:41,400,20,23,23,5.4,0.080,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
103,02/10/2012,15:40:45,00:01:42,400,20,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
104,02/10/2012,15:40:46,00:01:43,400,20,23,23,5.1,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
105,02/10/2012,15:40:47,00:01:44,400,20,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
106,02/10/2012,15:40:48,00:01:45,400,20,23,23,5.3,0.000,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
107,02/10/2012,15:40:49,00:01:46,400,20,23,23,5.4,0.380,9.430,0.010,0.00,0.00,-634.92,0.02,0.01,0.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
108,02/10/2012,15:40:50,00:01:47,400,20,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,0.55,4.00,2.2,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
109,02/10/2012,15:40:51,00:01:48,400,20,23,23,5.5,0.000,9.430,0.010,0.01,0.00,-634.92,0.55,4.00,2.2,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
110,02/10/2012,15:40:52,00:01:49,400,20,23,23,5.4,0.000,9.430,0.010,0.00,0.00,-634.92,1.19,5.51,6.6,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
111,02/10/2012,15:40:53,00:01:50,400,21,23,23,5.5,0.150,9.430,0.010,0.00,0.00,-634.92,1.23,5.51,6.8,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
112,02/10/2012,15:40:54,00:01:51,400,21,23,23,5.5,0.000,9.430,0.010,0.00,0.00,-634.92,1.26,5.50,7.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
113,02/10/2012,15:40:55,00:01:52,400,21,23,23,5.2,0.000,9.420,0.000,0.00,0.00,-634.92,1.30,5.49,7.1,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
114,02/10/2012,15:40:56,00:01:53,400,21,23,23,5.5,0.000,9.420,0.000,0.00,0.00,-634.92,1.34,5.49,7.3,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
115,02/10/2012,15:40:57,00:01:54,400,21,23,23,5.5,0.000,9.410,-0.010,0.00,0.00,-634.92,1.37,5.48,7.5,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
116,02/10/2012,15:40:58,00:01:55,400,21,24,23,5.3,0.000,9.410,-0.010,0.00,0.00,-634.92,1.42,5.47,7.7,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
117,02/10/2012,15:40:59,00:01:56,400,21,24,23,5.4,0.000,9.400,-0.020,0.00,0.00,-634.92,1.47,5.47,8.1,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
118,02/10/2012,15:41:00,00:01:57,400,21,24,24,5.4,0.000,9.400,-0.020,0.00,0.00,-634.92,1.53,5.46,8.3,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
119,02/10/2012,15:41:01,00:01:58,400,21,24,24,5.1,0.000,9.400,-0.020,0.00,0.00,-634.92,1.58,5.45,8.6,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
120,02/10/2012,15:41:02,00:01:59,400,22,24,24,5.4,0.000,9.390,-0.030,0.00,0.00,-634.92,1.62,5.44,8.8,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
121,02/10/2012,15:41:03,00:02:00,400,22,24,24,5.6,0.000,9.390,-0.030,0.00,0.00,-634.92,1.65,5.45,9.0,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
122,02/10/2012,15:41:04,00:02:01,400,22,24,24,5.2,0.000,9.390,-0.030,0.00,0.00,-634.92,1.68,5.43,9.1,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
123,02/10/2012,15:41:05,00:02:02,400,22,25,24,5.2,0.000,9.380,-0.040,0.00,0.00,-634.92,1.71,5.43,9.3,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
124,02/10/2012,15:41:06,00:02:03,400,22,25,24,5.4,0.000,9.380,-0.040,0.00,0.00,-634.92,1.73,5.43,9.4,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
125,02/10/2012,15:41:07,00:02:04,400,22,25,24,5.1,0.000,9.370,-0.050,0.00,0.00,-634.92,1.77,5.42,9.6,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
126,02/10/2012,15:41:08,00:02:05,400,22,25,25,5.4,0.000,9.370,-0.050,0.00,0.00,-634.92,1.77,5.42,9.6,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
127,02/10/2012,15:41:09,00:02:06,400,22,26,25,5.5,0.000,9.360,-0.060,0.00,0.00,-634.92,1.80,5.40,9.8,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
128,02/10/2012,15:41:10,00:02:07,400,22,26,25,5.3,0.000,9.360,-0.060,0.00,0.00,-634.92,1.83,5.41,9.9,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
129,02/10/2012,15:41:11,00:02:08,400,23,26,26,5.3,0.000,9.350,-0.070,0.00,0.00,-634.92,1.84,5.41,9.9,100.0,450,450,400,5,5,12,20,1,100,12,2,1,1,45
