No.,Date,Time,P.Time,AV Pyrometer,AV TC1,AV PTC top,AV PTC bot.,AV Force,AV Speed,AV Abs. Piston T,AV Rel. Piston T,AV Press. Abs. 1,AV Press. Abs. 2,AV Press. Rel.,I RMS,U RMS,AV Heating Power,AV CZ Output,SV Temperature  ,SV Jump to Pyro ,SV Max. Temp TC ,SV Force        ,SV Put on Force ,SV Max. Piston t,SV Rel. Pressure,SV Start Vacuum ,SV Open V1      ,SV Pulse Time   ,SV Pause Time   ,SV Pulses Per Bu,SV Pause Between,SV Power limit  
,,,,°C,°C,°C,°C,kN,mm/min,mm,mm,hPa,hPa,hPa,kA,V,kW,%,°C    ,°C    ,°C    ,kN    ,kN    ,mm    ,hPa   ,hPa   ,hPa   ,ms    ,ms    ,,ms    ,%     
465,02/10/2012,14:32:53,00:07:44,698,85,139,104,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.76,5.16,24.6,45.7,700,450,400,177,5,12,20,1,100,12,2,1,1,100
466,02/10/2012,14:32:54,00:07:45,699,86,139,104,176.8,0.080,18.570,1.220,0.00,0.00,-634.92,4.77,5.17,24.7,45.6,701,450,400,177,5,12,20,1,100,12,2,1,1,100
467,02/10/2012,14:32:55,00:07:46,700,86,139,104,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.76,5.16,24.6,45.8,702,450,400,177,5,12,20,1,100,12,2,1,1,100
468,02/10/2012,14:32:56,00:07:47,701,86,139,104,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.77,5.17,24.7,45.6,703,450,400,177,5,12,20,1,100,12,2,1,1,100
469,02/10/2012,14:32:57,00:07:48,703,86,139,104,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.77,5.16,24.6,45.6,704,450,400,177,5,12,20,1,100,12,2,1,1,100
470,02/10/2012,14:32:58,00:07:49,703,86,140,104,176.5,0.000,18.570,1.220,0.00,0.00,-634.92,4.77,5.16,24.6,45.7,704,450,400,177,5,12,20,1,100,12,2,1,1,100
471,02/10/2012,14:32:59,00:07:50,704,87,140,104,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.77,5.17,24.7,45.6,705,450,400,177,5,12,20,1,100,12,2,1,1,100
472,02/10/2012,14:33:00,00:07:51,705,87,140,104,176.9,0.000,18.570,1.220,0.00,0.00,-634.92,4.77,5.16,24.7,45.8,706,450,400,177,5,12,20,1,100,12,2,1,1,100
473,02/10/2012,14:33:01,00:07:52,706,87,140,104,176.6,0.220,18.570,1.220,0.00,0.00,-634.92,4.78,5.17,24.7,45.7,707,450,400,177,5,12,20,1,100,12,2,1,1,100
474,02/10/2012,14:33:02,00:07:53,706,87,140,104,176.9,0.080,18.570,1.220,0.00,0.00,-634.92,4.79,5.17,24.7,45.8,708,450,400,177,5,12,20,1,100,12,2,1,1,100
475,02/10/2012,14:33:03,00:07:54,707,88,140,104,177.0,0.080,18.570,1.220,0.00,0.00,-634.92,4.79,5.18,24.8,45.8,709,450,400,177,5,12,20,1,100,12,2,1,1,100
476,02/10/2012,14:33:04,00:07:55,708,88,140,105,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.79,5.17,24.8,45.8,710,450,400,177,5,12,20,1,100,12,2,1,1,100
477,02/10/2012,14:33:05,00:07:56,709,88,140,105,177.2,0.000,18.570,1.220,0.00,0.00,-634.92,4.80,5.17,24.8,46.0,710,450,400,177,5,12,20,1,100,12,2,1,1,100
478,02/10/2012,14:33:06,00:07:57,710,88,140,105,177.1,0.000,18.570,1.220,0.00,0.00,-634.92,4.80,5.17,24.8,45.8,711,450,400,177,5,12,20,1,100,12,2,1,1,100
479,02/10/2012,14:33:07,00:07:58,711,88,140,105,177.3,0.000,18.570,1.220,0.00,0.00,-634.92,4.80,5.18,24.8,45.8,712,450,400,177,5,12,20,1,100,12,2,1,1,100
480,02/10/2012,14:33:08,00:07:59,711,89,140,105,177.1,0.000,18.570,1.220,0.00,0.00,-634.92,4.79,5.17,24.8,45.8,713,450,400,177,5,12,20,1,100,12,2,1,1,100
481,02/10/2012,14:33:09,00:08:00,713,89,140,105,176.7,0.080,18.570,1.220,0.00,0.00,-634.92,4.80,5.18,24.8,45.8,714,450,400,177,5,12,20,1,100,12,2,1,1,100
482,02/10/2012,14:33:10,00:08:01,713,89,141,105,177.2,0.000,18.570,1.220,0.00,0.00,-634.92,4.79,5.17,24.8,45.9,715,450,400,177,5,12,20,1,100,12,2,1,1,100
483,02/10/2012,14:33:11,00:08:02,713,89,141,105,177.2,0.000,18.570,1.220,0.00,0.00,-634.92,4.79,5.17,24.8,45.9,715,450,400,177,5,12,20,1,100,12,2,1,1,100
484,02/10/2012,14:33:12,00:08:03,715,89,141,105,176.9,0.000,18.570,1.220,0.00,0.00,-634.92,4.81,5.17,24.9,46.0,716,450,400,177,5,12,20,1,100,12,2,1,1,100
485,02/10/2012,14:33:13,00:08:04,715,90,141,105,176.7,0.000,18.570,1.220,0.00,0.00,-634.92,4.81,5.17,24.9,46.0,717,450,400,177,5,12,20,1,100,12,2,1,1,100
486,02/10/2012,14:33:14,00:08:05,717,90,141,105,176.7,0.000,18.570,1.220,0.00,0.00,-634.92,4.82,5.18,25.0,46.1,718,450,400,177,5,12,20,1,100,12,2,1,1,100
487,02/10/2012,14:33:15,00:08:06,717,90,141,105,176.6,0.000,18.570,1.220,0.00,0.00,-634.92,4.83,5.18,25.0,46.2,718,450,400,177,5,12,20,1,100,12,2,1,1,100
488,02/10/2012,14:33:16,00:08:07,718,90,141,106,176.8,0.000,18.570,1.220,0.00,0.00,-634.92,4.83,5.18,25.0,46.1,719,450,400,177,5,12,20,1,100,12,2,1,1,100
489,02/10/2012,14:33:17,00:08:08,719,91,141,106,176.8,0.080,18.560,1.210,0.00,0.00,-634.92,4.84,5.19,25.1,46.3,720,450,400,177,5,12,20,1,100,12,2,1,1,100
490,02/10/2012,14:33:18,00:08:09,719,91,141,106,176.8,0.000,18.560,1.210,0.00,0.00,-634.92,4.84,5.19,25.1,46.2,721,450,400,177,5,12,20,1,100,12,2,1,1,100
491,02/10/2012,14:33:19,00:08:10,721,91,141,106,176.9,0.220,18.560,1.210,0.00,0.00,-634.92,4.85,5.19,25.1,46.2,722,450,400,177,5,12,20,1,100,12,2,1,1,100
492,02/10/2012,14:33:20,00:08:11,721,91,141,106,176.5,0.000,18.560,1.210,0.00,0.00,-634.92,4.85,5.19,25.2,46.4,722,450,400,177,5,12,20,1,100,12,2,1,1,100
493,02/10/2012,14:33:21,00:08:12,722,91,141,106,176.6,0.000,18.560,1.210,0.00,0.00,-634.92,4.85,5.19,25.2,46.1,723,450,400,177,5,12,20,1,100,12,2,1,1,100
494,02/10/2012,14:33:22,00:08:13,723,92,141,106,177.1,0.000,18.560,1.210,0.00,0.00,-634.92,4.85,5.18,25.1,46.3,724,450,400,177,5,12,20,1,100,12,2,1,1,100
495,02/10/2012,14:33:23,00:08:14,724,92,142,106,176.9,0.080,18.560,1.210,0.00,0.00,-634.92,4.85,5.18,25.1,46.2,725,450,400,177,5,12,20,1,100,12,2,1,1,100
496,02/10/2012,14:33:24,00:08:15,725,92,142,106,176.6,0.150,18.560,1.210,0.00,0.00,-634.92,4.84,5.18,25.1,46.2,726,450,400,177,5,12,20,1,100,12,2,1,1,100
497,02/10/2012,14:33:25,00:08:16,726,92,142,106,177.0,0.080,18.560,1.210,0.00,0.00,-634.92,4.85,5.18,25.2,46.3,727,450,400,177,5,12,20,1,100,12,2,1,1,100
498,02/10/2012,14:33:26,00:08:17,727,93,142,106,176.7,0.000,18.560,1.210,0.00,0.00,-634.92,4.86,5.19,25.2,46.3,728,450,400,177,5,12,20,1,100,12,2,1,1,100
499,02/10/2012,14:33:27,00:08:18,728,93,142,107,176.7,0.000,18.560,1.210,0.00,0.00,-634.92,4.86,5.19,25.2,46.3,728,450,400,177,5,12,20,1,100,12,2,1,1,100
500,02/10/2012,14:33:28,00:08:19,728,93,142,107,176.8,0.000,18.560,1.210,0.00,0.00,-634.92,4.86,5.18,25.2,46.4,729,450,400,177,5,12,20,1,100,12,2,1,1,100
501,02/10/2012,14:33:29,00:08:20,729,93,142,107,176.8,0.000,18.560,1.210,0.00,0.00,-634.92,4.86,5.19,25.3,46.3,730,450,400,177,5,12,20,1,100,12,2,1,1,100
502,02/10/2012,14:33:30,00:08:21,730,94,142,107,176.5,0.300,18.560,1.210,0.00,0.00,-634.92,4.87,5.20,25.3,46.5,731,450,400,177,5,12,20,1,100,12,2,1,1,100
503,02/10/2012,14:33:31,00:08:22,731,94,143,107,177.0,0.080,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,732,450,400,177,5,12,20,1,100,12,2,1,1,100
504,02/10/2012,14:33:32,00:08:23,731,94,143,107,176.5,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,732,450,400,177,5,12,20,1,100,12,2,1,1,100
505,02/10/2012,14:33:33,00:08:24,732,94,143,107,176.6,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.5,733,450,400,177,5,12,20,1,100,12,2,1,1,100
506,02/10/2012,14:33:34,00:08:25,734,94,143,107,176.7,0.000,18.550,1.200,0.00,0.00,-634.92,4.89,5.20,25.4,46.4,735,450,400,177,5,12,20,1,100,12,2,1,1,100
507,02/10/2012,14:33:35,00:08:26,734,95,143,107,176.8,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,736,450,400,177,5,12,20,1,100,12,2,1,1,100
508,02/10/2012,14:33:36,00:08:27,735,95,143,107,176.6,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,736,450,400,177,5,12,20,1,100,12,2,1,1,100
509,02/10/2012,14:33:37,00:08:28,737,95,143,107,176.9,0.000,18.550,1.200,0.00,0.00,-634.92,4.87,5.20,25.3,46.5,737,450,400,177,5,12,20,1,100,12,2,1,1,100
510,02/10/2012,14:33:38,00:08:29,737,95,143,108,176.7,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,738,450,400,177,5,12,20,1,100,12,2,1,1,100
511,02/10/2012,14:33:39,00:08:30,738,95,144,108,176.5,0.000,18.550,1.200,0.00,0.00,-634.92,4.88,5.20,25.4,46.4,739,450,400,177,5,12,20,1,100,12,2,1,1,100
512,02/10/2012,14:33:40,00:08:31,738,96,144,108,177.2,0.000,18.540,1.190,0.00,0.00,-634.92,4.89,5.20,25.4,46.6,740,450,400,177,5,12,20,1,100,12,2,1,1,100
513,02/10/2012,14:33:41,00:08:32,739,96,144,108,177.5,0.150,18.540,1.190,0.00,0.00,-634.92,4.90,5.20,25.4,46.5,740,450,400,177,5,12,20,1,100,12,2,1,1,100
514,02/10/2012,14:33:42,00:08:33,740,96,144,108,177.4,0.000,18.540,1.190,0.00,0.00,-634.92,4.89,5.20,25.4,46.6,741,450,400,177,5,12,20,1,100,12,2,1,1,100
515,02/10/2012,14:33:43,00:08:34,740,96,144,108,177.4,0.000,18.540,1.190,0.00,0.00,-634.92,4.89,5.20,25.4,46.7,742,450,400,177,5,12,20,1,100,12,2,1,1,100
516,02/10/2012,14:33:44,00:08:35,742,97,144,108,177.3,0.080,18.540,1.190,0.00,0.00,-634.92,4.90,5.21,25.5,46.6,743,450,400,177,5,12,20,1,100,12,2,1,1,100
517,02/10/2012,14:33:45,00:08:36,742,97,144,108,177.3,0.000,18.540,1.190,0.00,0.00,-634.92,4.90,5.21,25.5,46.8,743,450,400,177,5,12,20,1,100,12,2,1,1,100
518,02/10/2012,14:33:46,00:08:37,743,97,144,108,177.3,0.000,18.540,1.190,0.00,0.00,-634.92,4.91,5.20,25.6,46.6,744,450,400,177,5,12,20,1,100,12,2,1,1,100
519,02/10/2012,14:33:47,00:08:38,744,97,144,108,177.3,0.000,18.540,1.190,0.00,0.00,-634.92,4.91,5.21,25.6,46.6,745,450,400,177,5,12,20,1,100,12,2,1,1,100
520,02/10/2012,14:33:48,00:08:39,745,97,145,108,176.6,0.220,18.530,1.180,0.00,0.00,-634.92,4.91,5.20,25.6,46.7,746,450,400,177,5,12,20,1,100,12,2,1,1,100
521,02/10/2012,14:33:49,00:08:40,746,98,145,109,176.8,0.000,18.530,1.180,0.00,0.00,-634.92,4.89,5.19,25.4,46.6,747,450,400,177,5,12,20,1,100,12,2,1,1,100
522,02/10/2012,14:33:50,00:08:41,747,98,145,109,176.8,0.150,18.530,1.180,0.00,0.00,-634.92,4.90,5.19,25.4,46.7,747,450,400,177,5,12,20,1,100,12,2,1,1,100
523,02/10/2012,14:33:51,00:08:42,747,98,145,109,176.8,0.150,18.530,1.180,0.00,0.00,-634.92,4.90,5.21,25.5,46.7,748,450,400,177,5,12,20,1,100,12,2,1,1,100
524,02/10/2012,14:33:52,00:08:43,748,98,145,109,176.7,0.000,18.530,1.180,0.00,0.00,-634.92,4.90,5.20,25.5,46.8,749,450,400,177,5,12,20,1,100,12,2,1,1,100
525,02/10/2012,14:33:53,00:08:44,749,98,145,109,176.8,0.000,18.530,1.180,0.00,0.00,-634.92,4.92,5.21,25.6,46.7,750,450,400,177,5,12,20,1,100,12,2,1,1,100
526,02/10/2012,14:33:54,00:08:45,750,99,145,109,176.6,0.000,18.530,1.180,0.00,0.00,-634.92,4.92,5.21,25.7,46.8,751,450,400,177,5,12,20,1,100,12,2,1,1,100
527,02/10/2012,14:33:55,00:08:46,751,99,145,109,176.5,0.000,18.520,1.170,0.00,0.00,-634.92,4.91,5.20,25.5,46.8,752,450,400,177,5,12,20,1,100,12,2,1,1,100
528,02/10/2012,14:33:56,00:08:47,753,99,146,109,176.8,0.080,18.520,1.170,0.00,0.00,-634.92,4.92,5.21,25.7,46.7,753,450,400,177,5,12,20,1,100,12,2,1,1,100
529,02/10/2012,14:33:57,00:08:48,752,99,146,109,176.5,0.000,18.520,1.170,0.00,0.00,-634.92,4.92,5.21,25.6,46.8,753,450,400,177,5,12,20,1,100,12,2,1,1,100
530,02/10/2012,14:33:58,00:08:49,754,100,146,110,176.5,0.300,18.520,1.170,0.00,0.00,-634.92,4.91,5.21,25.6,46.7,754,450,400,177,5,12,20,1,100,12,2,1,1,100
531,02/10/2012,14:33:59,00:08:50,754,100,146,110,176.6,0.000,18.520,1.170,0.00,0.00,-634.92,4.93,5.21,25.7,46.8,755,450,400,177,5,12,20,1,100,12,2,1,1,100
532,02/10/2012,14:34:00,00:08:51,756,100,146,110,176.9,0.000,18.520,1.170,0.00,0.00,-634.92,4.93,5.21,25.7,46.9,756,450,400,177,5,12,20,1,100,12,2,1,1,100
533,02/10/2012,14:34:01,00:08:52,756,100,146,110,176.6,0.000,18.520,1.170,0.00,0.00,-634.92,4.94,5.21,25.7,46.9,757,450,400,177,5,12,20,1,100,12,2,1,1,100
534,02/10/2012,14:34:02,00:08:53,757,101,146,110,177.2,0.150,18.510,1.160,0.00,0.00,-634.92,4.94,5.21,25.7,46.9,758,450,400,177,5,12,20,1,100,12,2,1,1,100
535,02/10/2012,14:34:03,00:08:54,758,101,146,110,177.7,0.000,18.510,1.160,0.00,0.00,-634.92,4.94,5.21,25.8,46.9,758,450,400,177,5,12,20,1,100,12,2,1,1,100
536,02/10/2012,14:34:04,00:08:55,758,101,147,110,177.8,0.380,18.510,1.160,0.00,0.00,-634.92,4.95,5.21,25.8,47.0,759,450,400,177,5,12,20,1,100,12,2,1,1,100
537,02/10/2012,14:34:05,00:08:56,760,101,147,110,177.5,0.000,18.510,1.160,0.00,0.00,-634.92,4.95,5.21,25.8,47.1,760,450,400,177,5,12,20,1,100,12,2,1,1,100
538,02/10/2012,14:34:06,00:08:57,760,101,147,110,177.5,0.000,18.510,1.160,0.00,0.00,-634.92,4.96,5.22,25.8,47.1,761,450,400,177,5,12,20,1,100,12,2,1,1,100
539,02/10/2012,14:34:07,00:08:58,761,102,147,111,177.6,0.000,18.500,1.150,0.00,0.00,-634.92,4.95,5.21,25.8,47.0,762,450,400,177,5,12,20,1,100,12,2,1,1,100
540,02/10/2012,14:34:08,00:08:59,762,102,147,111,177.7,0.000,18.500,1.150,0.00,0.00,-634.92,4.96,5.22,25.9,47.0,763,450,400,177,5,12,20,1,100,12,2,1,1,100
541,02/10/2012,14:34:09,00:09:00,763,102,147,111,176.5,0.000,18.500,1.150,0.00,0.00,-634.92,4.93,5.21,25.7,47.1,764,450,400,177,5,12,20,1,100,12,2,1,1,100
542,02/10/2012,14:34:10,00:09:01,763,103,147,111,176.7,0.000,18.500,1.150,0.00,0.00,-634.92,4.93,5.21,25.7,47.1,764,450,400,177,5,12,20,1,100,12,2,1,1,100
543,02/10/2012,14:34:11,00:09:02,765,103,148,111,176.8,0.000,18.500,1.150,0.00,0.00,-634.92,4.96,5.21,25.8,47.1,765,450,400,177,5,12,20,1,100,12,2,1,1,100
544,02/10/2012,14:34:12,00:09:03,765,103,148,111,176.6,0.000,18.500,1.150,0.00,0.00,-634.92,4.96,5.22,25.9,47.2,766,450,400,177,5,12,20,1,100,12,2,1,1,100
545,02/10/2012,14:34:13,00:09:04,766,103,148,111,177.0,0.080,18.500,1.150,0.00,0.00,-634.92,4.95,5.21,25.8,47.2,767,450,400,177,5,12,20,1,100,12,2,1,1,100
546,02/10/2012,14:34:14,00:09:05,767,104,148,111,177.0,0.000,18.490,1.140,0.00,0.00,-634.92,4.98,5.23,26.1,47.3,768,450,400,177,5,12,20,1,100,12,2,1,1,100
547,02/10/2012,14:34:15,00:09:06,767,104,148,111,176.6,0.000,18.490,1.140,0.00,0.00,-634.92,4.98,5.23,26.1,47.2,768,450,400,177,5,12,20,1,100,12,2,1,1,100
548,02/10/2012,14:34:16,00:09:07,769,104,148,112,176.8,0.080,18.490,1.140,0.00,0.00,-634.92,4.99,5.22,26.0,47.4,770,450,400,177,5,12,20,1,100,12,2,1,1,100
549,02/10/2012,14:34:17,00:09:08,769,104,148,112,176.6,0.000,18.490,1.140,0.00,0.00,-634.92,4.99,5.22,26.0,47.4,770,450,400,177,5,12,20,1,100,12,2,1,1,100
550,02/10/2012,14:34:18,00:09:09,770,104,148,112,176.6,0.300,18.490,1.140,0.00,0.00,-634.92,4.99,5.22,26.0,47.4,771,450,400,177,5,12,20,1,100,12,2,1,1,100
551,02/10/2012,14:34:19,00:09:10,770,105,149,112,176.6,0.300,18.490,1.140,0.00,0.00,-634.92,4.99,5.22,26.0,47.5,772,450,400,177,5,12,20,1,100,12,2,1,1,100
552,02/10/2012,14:34:20,00:09:11,771,105,149,112,176.6,0.000,18.490,1.140,0.00,0.00,-634.92,5.00,5.23,26.2,47.3,773,450,400,177,5,12,20,1,100,12,2,1,1,100
553,02/10/2012,14:34:21,00:09:12,772,105,149,112,176.9,0.000,18.480,1.130,0.00,0.00,-634.92,5.00,5.23,26.1,47.4,774,450,400,177,5,12,20,1,100,12,2,1,1,100
554,02/10/2012,14:34:22,00:09:13,773,105,149,112,176.8,0.220,18.480,1.130,0.00,0.00,-634.92,5.00,5.23,26.1,47.3,774,450,400,177,5,12,20,1,100,12,2,1,1,100
555,02/10/2012,14:34:23,00:09:14,774,105,149,112,176.6,0.000,18.480,1.130,0.00,0.00,-634.92,5.00,5.23,26.2,47.5,775,450,400,177,5,12,20,1,100,12,2,1,1,100
556,02/10/2012,14:34:24,00:09:15,774,106,149,112,176.8,0.080,18.480,1.130,0.00,0.00,-634.92,5.00,5.23,26.1,47.5,776,450,400,177,5,12,20,1,100,12,2,1,1,100
557,02/10/2012,14:34:25,00:09:16,776,106,149,112,176.7,0.000,18.480,1.130,0.00,0.00,-634.92,5.01,5.23,26.2,47.6,777,450,400,177,5,12,20,1,100,12,2,1,1,100
558,02/10/2012,14:34:26,00:09:17,776,106,149,112,176.8,0.450,18.480,1.130,0.00,0.00,-634.92,5.02,5.24,26.3,47.6,778,450,400,177,5,12,20,1,100,12,2,1,1,100
559,02/10/2012,14:34:27,00:09:18,778,107,150,113,176.6,0.000,18.470,1.120,0.00,0.00,-634.92,5.02,5.23,26.3,47.6,779,450,400,177,5,12,20,1,100,12,2,1,1,100
560,02/10/2012,14:34:28,00:09:19,778,107,150,113,176.8,0.000,18.470,1.120,0.00,0.00,-634.92,5.03,5.24,26.3,47.7,779,450,400,177,5,12,20,1,100,12,2,1,1,100
561,02/10/2012,14:34:29,00:09:20,779,107,150,113,176.5,0.150,18.470,1.120,0.00,0.00,-634.92,5.03,5.24,26.3,47.7,780,450,400,177,5,12,20,1,100,12,2,1,1,100
562,02/10/2012,14:34:30,00:09:21,779,107,150,113,176.5,0.000,18.470,1.120,0.00,0.00,-634.92,5.04,5.24,26.4,47.8,781,450,400,177,5,12,20,1,100,12,2,1,1,100
563,02/10/2012,14:34:31,00:09:22,780,107,150,113,176.9,0.000,18.470,1.120,0.00,0.00,-634.92,5.03,5.24,26.4,47.8,782,450,400,177,5,12,20,1,100,12,2,1,1,100
564,02/10/2012,14:34:32,00:09:23,782,108,151,113,176.8,0.000,18.470,1.120,0.00,0.00,-634.92,5.04,5.24,26.4,47.8,783,450,400,177,5,12,20,1,100,12,2,1,1,100
565,02/10/2012,14:34:33,00:09:24,783,108,151,113,176.8,0.150,18.460,1.110,0.00,0.00,-634.92,5.04,5.24,26.4,47.7,784,450,400,177,5,12,20,1,100,12,2,1,1,100
566,02/10/2012,14:34:34,00:09:25,783,108,151,113,176.6,0.150,18.460,1.110,0.00,0.00,-634.92,5.04,5.24,26.4,47.8,784,450,400,177,5,12,20,1,100,12,2,1,1,100
567,02/10/2012,14:34:35,00:09:26,784,108,151,114,177.1,0.450,18.460,1.110,0.00,0.00,-634.92,5.05,5.24,26.4,47.8,785,450,400,177,5,12,20,1,100,12,2,1,1,100
568,02/10/2012,14:34:36,00:09:27,785,109,151,114,176.8,0.000,18.460,1.110,0.00,0.00,-634.92,5.03,5.23,26.3,47.8,786,450,400,177,5,12,20,1,100,12,2,1,1,100
569,02/10/2012,14:34:37,00:09:28,786,109,151,114,176.7,0.000,18.460,1.110,0.00,0.00,-634.92,5.03,5.23,26.3,47.9,787,450,400,177,5,12,20,1,100,12,2,1,1,100
570,02/10/2012,14:34:38,00:09:29,787,109,151,114,176.9,0.000,18.460,1.110,0.00,0.00,-634.92,5.05,5.24,26.5,47.9,788,450,400,177,5,12,20,1,100,12,2,1,1,100
571,02/10/2012,14:34:39,00:09:30,788,110,151,114,176.9,0.300,18.450,1.100,0.00,0.00,-634.92,5.05,5.24,26.5,48.0,789,450,400,177,5,12,20,1,100,12,2,1,1,100
572,02/10/2012,14:34:40,00:09:31,788,110,152,114,176.8,0.000,18.450,1.100,0.00,0.00,-634.92,5.06,5.24,26.5,48.0,789,450,400,177,5,12,20,1,100,12,2,1,1,100
573,02/10/2012,14:34:41,00:09:32,789,110,152,114,176.9,0.000,18.450,1.100,0.00,0.00,-634.92,5.08,5.26,26.7,48.0,790,450,400,177,5,12,20,1,100,12,2,1,1,100
574,02/10/2012,14:34:42,00:09:33,790,110,152,114,176.9,0.000,18.450,1.100,0.00,0.00,-634.92,5.07,5.25,26.6,48.1,791,450,400,177,5,12,20,1,100,12,2,1,1,100
575,02/10/2012,14:34:43,00:09:34,790,110,152,114,176.7,0.000,18.450,1.100,0.00,0.00,-634.92,5.09,5.26,26.8,48.1,792,450,400,177,5,12,20,1,100,12,2,1,1,100
576,02/10/2012,14:34:44,00:09:35,791,111,152,115,176.9,0.000,18.450,1.100,0.00,0.00,-634.92,5.09,5.26,26.8,48.2,793,450,400,177,5,12,20,1,100,12,2,1,1,100
577,02/10/2012,14:34:45,00:09:36,792,111,152,115,176.9,0.000,18.450,1.100,0.00,0.00,-634.92,5.10,5.26,26.8,48.2,793,450,400,177,5,12,20,1,100,12,2,1,1,100
578,02/10/2012,14:34:46,00:09:37,793,111,153,115,176.5,0.080,18.440,1.090,0.00,0.00,-634.92,5.10,5.26,26.8,48.1,794,450,400,177,5,12,20,1,100,12,2,1,1,100
579,02/10/2012,14:34:47,00:09:38,794,111,153,115,176.7,0.000,18.440,1.090,0.00,0.00,-634.92,5.10,5.26,26.9,48.1,795,450,400,177,5,12,20,1,100,12,2,1,1,100
580,02/10/2012,14:34:48,00:09:39,796,112,153,115,176.7,0.000,18.440,1.090,0.00,0.00,-634.92,5.09,5.25,26.7,48.1,796,450,400,177,5,12,20,1,100,12,2,1,1,100
581,02/10/2012,14:34:49,00:09:40,796,112,153,115,176.7,0.000,18.440,1.090,0.00,0.00,-634.92,5.09,5.25,26.7,48.1,796,450,400,177,5,12,20,1,100,12,2,1,1,100
582,02/10/2012,14:34:50,00:09:41,796,112,153,115,176.6,0.000,18.440,1.090,0.00,0.00,-634.92,5.10,5.26,26.8,48.2,797,450,400,177,5,12,20,1,100,12,2,1,1,100
583,02/10/2012,14:34:51,00:09:42,797,112,153,115,176.7,0.000,18.440,1.090,0.00,0.00,-634.92,5.10,5.26,26.8,48.3,798,450,400,177,5,12,20,1,100,12,2,1,1,100
584,02/10/2012,14:34:52,00:09:43,798,112,153,115,176.5,0.000,18.430,1.080,0.00,0.00,-634.92,5.12,5.26,26.9,48.3,799,450,400,177,5,12,20,1,100,12,2,1,1,100
585,02/10/2012,14:34:53,00:09:44,799,113,153,116,176.6,0.150,18.430,1.080,0.00,0.00,-634.92,5.12,5.26,26.9,48.3,800,450,400,177,5,12,20,1,100,12,2,1,1,100
586,02/10/2012,14:34:54,00:09:45,800,113,154,116,176.5,0.000,18.430,1.080,0.00,0.00,-634.92,5.12,5.26,26.9,48.2,800,450,400,177,5,12,20,1,100,12,2,1,1,100
587,02/10/2012,14:34:55,00:09:46,801,113,154,116,176.6,0.000,18.430,1.080,0.00,0.00,-634.92,5.10,5.26,26.8,47.9,801,450,400,177,5,12,20,1,100,12,2,1,1,100
588,02/10/2012,14:34:56,00:09:47,801,114,154,116,176.6,0.000,18.430,1.080,0.00,0.00,-634.92,5.10,5.26,26.8,47.8,801,450,400,177,5,12,20,1,100,12,2,1,1,100
589,02/10/2012,14:34:57,00:09:48,802,114,154,116,176.6,0.000,18.430,1.080,0.00,0.00,-634.92,5.05,5.24,26.6,47.5,801,450,400,177,5,12,20,1,100,12,2,1,1,100
590,02/10/2012,14:34:58,00:09:49,803,114,154,116,176.5,0.000,18.430,1.080,0.00,0.00,-634.92,5.05,5.23,26.4,47.6,802,450,400,177,5,12,20,1,100,12,2,1,1,100
591,02/10/2012,14:34:59,00:09:50,804,114,154,116,176.5,0.000,18.420,1.070,0.00,0.00,-634.92,5.04,5.23,26.3,47.1,802,450,400,177,5,12,20,1,100,12,2,1,1,100
592,02/10/2012,14:35:00,00:09:51,804,115,154,116,177.2,0.150,18.420,1.070,0.00,0.00,-634.92,4.98,5.20,25.9,46.9,802,450,400,177,5,12,20,1,100,12,2,1,1,100
593,02/10/2012,14:35:01,00:09:52,805,115,155,117,177.4,0.000,18.420,1.070,0.00,0.00,-634.92,4.98,5.20,25.9,46.7,803,450,400,177,5,12,20,1,100,12,2,1,1,100
594,02/10/2012,14:35:02,00:09:53,806,115,155,117,176.8,0.220,18.420,1.070,0.00,0.00,-634.92,4.96,5.19,25.7,46.5,803,450,400,177,5,12,20,1,100,12,2,1,1,100
595,02/10/2012,14:35:03,00:09:54,806,115,155,117,177.1,0.000,18.420,1.070,0.00,0.00,-634.92,4.93,5.18,25.5,46.4,803,450,400,177,5,12,20,1,100,12,2,1,1,100
596,02/10/2012,14:35:04,00:09:55,807,116,155,117,177.3,0.000,18.420,1.070,0.00,0.00,-634.92,4.92,5.17,25.4,46.2,804,450,400,177,5,12,20,1,100,12,2,1,1,100
597,02/10/2012,14:35:05,00:09:56,807,116,155,117,177.5,0.080,18.420,1.070,0.00,0.00,-634.92,4.91,5.17,25.4,46.2,804,450,400,177,5,12,20,1,100,12,2,1,1,100
