No.,Date,Time,P.Time,AV Pyrometer,AV TC1 (K),AV TC2 (S),AV PTC top,AV PTC bot.,AV Force,AV Speed,AV Abs. Piston T,AV Rel. Piston T,AV Press. Abs. 1,AV Press. Abs. 2,AV Press. Rel.,I RMS,U RMS,AV Heating Power,AV CZ Output,SV Temperature  ,SV Jump to Pyro ,SV Max. Temp TC ,SV Force        ,SV Put on Force ,SV Max. Piston t,SV Rel. Pressure,SV Start Vacuum ,SV Open V1      ,SV Pulse Time   ,SV Pause Time   ,SV Pulses Per Bu,SV Pause Between,SV Power limit  
,,,,°C,°C,°C,°C,°C,kN,mm/min,mm,mm,hPa,hPa,hPa,kA,V,kW,%,°C    ,°C    ,°C    ,kN    ,kN    ,mm    ,hPa   ,hPa   ,hPa   ,ms    ,ms    ,,ms    ,%     
628,25/04/2013,15:10:36,00:10:27,788,38,36,66,53,16,0.000,47.480,-0.020,0.00,1012.82,17.09,1.30,5.17,6.7,39.9,790,20,1000,16,5,8,20,1,1,12,2,1,1,85
629,25/04/2013,15:10:37,00:10:28,789,38,36,66,53,16,0.000,47.480,-0.020,0.00,1012.82,19.65,1.31,5.18,6.7,39.8,790,20,1000,16,5,8,20,1,1,12,2,1,1,85
630,25/04/2013,15:10:38,00:10:29,790,38,36,66,53,16,0.080,47.480,-0.020,0.00,1020.07,26.67,1.30,5.16,6.7,39.9,791,20,1000,16,5,8,20,1,1,12,2,1,1,85
631,25/04/2013,15:10:39,00:10:30,791,38,36,66,53,16,0.080,47.480,-0.020,0.00,1021.67,29.23,1.31,5.17,6.8,39.9,792,20,1000,16,5,8,20,1,1,12,2,1,1,85
632,25/04/2013,15:10:40,00:10:31,792,38,36,66,53,16,0.000,47.480,-0.020,0.00,1017.71,21.48,1.31,5.18,6.8,40.1,793,20,1000,16,5,8,20,1,1,12,2,1,1,85
633,25/04/2013,15:10:41,00:10:32,792,38,36,66,53,16,0.220,47.480,-0.020,0.00,1014.65,21.48,1.31,5.18,6.8,40.0,794,20,1000,16,5,8,20,1,1,12,2,1,1,85
634,25/04/2013,15:10:42,00:10:33,794,38,36,66,53,15,0.080,47.480,-0.020,0.00,1013.36,19.00,1.31,5.18,6.8,40.1,795,20,1000,16,5,8,20,1,1,12,2,1,1,85
635,25/04/2013,15:10:43,00:10:34,794,38,36,66,53,15,0.080,47.480,-0.020,0.00,1017.09,19.00,1.31,5.18,6.8,40.2,795,20,1000,16,5,8,20,1,1,12,2,1,1,85
636,25/04/2013,15:10:44,00:10:35,795,38,36,66,53,16,0.000,47.480,-0.020,0.00,1019.54,23.62,1.32,5.18,6.8,40.1,796,20,1000,16,5,8,20,1,1,12,2,1,1,85
637,25/04/2013,15:10:45,00:10:36,796,38,36,66,53,15,0.000,47.480,-0.020,0.00,1016.48,20.26,1.32,5.19,6.8,40.2,797,20,1000,16,5,8,20,1,1,12,2,1,1,85
638,25/04/2013,15:10:46,00:10:37,796,38,36,66,53,15,0.000,47.480,-0.020,0.00,1013.43,17.25,1.32,5.19,6.8,40.2,798,20,1000,16,5,8,20,1,1,12,2,1,1,85
639,25/04/2013,15:10:47,00:10:38,798,38,36,66,53,15,0.000,47.480,-0.020,0.00,1013.66,20.34,1.32,5.18,6.8,40.4,799,20,1000,16,5,8,20,1,1,12,2,1,1,85
640,25/04/2013,15:10:48,00:10:39,799,38,37,66,53,16,0.000,47.480,-0.020,0.00,1020.15,25.64,1.32,5.18,6.8,40.2,800,20,1000,16,5,8,20,1,1,12,2,1,1,85
641,25/04/2013,15:10:49,00:10:40,799,38,37,66,53,15,0.000,47.480,-0.020,0.00,1020.15,23.54,1.32,5.18,6.8,40.2,800,20,1000,16,5,8,20,1,1,12,2,1,1,85
642,25/04/2013,15:10:50,00:10:41,800,38,37,66,54,15,0.000,47.480,-0.020,0.00,1016.48,23.54,1.32,5.18,6.8,40.2,801,20,1000,16,5,8,20,1,1,12,2,1,1,85
643,25/04/2013,15:10:51,00:10:42,801,38,37,66,54,16,0.000,47.480,-0.020,0.00,1013.43,17.09,1.32,5.18,6.9,40.2,802,20,1000,16,5,8,20,1,1,12,2,1,1,85
644,25/04/2013,15:10:52,00:10:43,801,38,37,66,54,16,0.150,47.480,-0.020,0.00,1012.90,19.69,1.32,5.18,6.8,40.4,803,20,1000,16,5,8,20,1,1,12,2,1,1,85
645,25/04/2013,15:10:53,00:10:44,802,38,37,66,54,15,0.000,47.480,-0.020,0.00,1020.15,26.67,1.32,5.18,6.8,40.4,803,20,1000,16,5,8,20,1,1,12,2,1,1,85
646,25/04/2013,15:10:54,00:10:45,803,38,37,66,54,16,0.150,47.470,-0.030,0.00,1025.41,29.23,1.33,5.20,6.9,40.4,805,20,1000,16,5,8,20,1,1,12,2,1,1,85
647,25/04/2013,15:10:55,00:10:46,803,38,37,66,54,16,0.080,47.470,-0.030,0.00,1021.60,25.11,1.33,5.20,6.9,40.5,805,20,1000,16,5,8,20,1,1,12,2,1,1,85
648,25/04/2013,15:10:56,00:10:47,804,39,37,66,54,16,0.000,47.470,-0.030,0.00,1017.86,21.41,1.33,5.19,6.9,40.5,806,20,1000,16,5,8,20,1,1,12,2,1,1,85
649,25/04/2013,15:10:57,00:10:48,805,39,37,66,54,16,0.080,47.470,-0.030,0.00,1014.65,18.16,1.34,5.21,7.0,40.6,807,20,1000,16,5,8,20,1,1,12,2,1,1,85
650,25/04/2013,15:10:58,00:10:49,806,39,37,67,54,16,0.000,47.470,-0.030,0.00,1017.02,18.96,1.33,5.20,6.9,40.6,808,20,1000,16,5,8,20,1,1,12,2,1,1,85
651,25/04/2013,15:10:59,00:10:50,807,39,37,67,54,16,0.000,47.470,-0.030,0.00,1017.02,22.36,1.34,5.20,7.0,40.7,809,20,1000,16,5,8,20,1,1,12,2,1,1,85
652,25/04/2013,15:11:00,00:10:51,808,39,37,67,54,16,0.000,47.470,-0.030,0.00,1016.64,23.58,1.34,5.21,7.0,40.5,810,20,1000,16,5,8,20,1,1,12,2,1,1,85
653,25/04/2013,15:11:01,00:10:52,810,39,37,67,54,16,0.000,47.470,-0.030,0.00,1013.43,17.17,1.34,5.20,7.0,40.6,811,20,1000,16,5,8,20,1,1,12,2,1,1,85
654,25/04/2013,15:11:02,00:10:53,810,39,37,67,54,15,0.080,47.470,-0.030,0.00,1013.66,17.17,1.34,5.20,7.0,40.6,811,20,1000,16,5,8,20,1,1,12,2,1,1,85
655,25/04/2013,15:11:03,00:10:54,811,39,37,67,54,16,0.150,47.470,-0.030,0.00,1020.38,25.64,1.34,5.21,7.0,40.6,812,20,1000,16,5,8,20,1,1,12,2,1,1,85
656,25/04/2013,15:11:04,00:10:55,811,39,37,67,54,16,0.000,47.470,-0.030,0.00,1020.38,25.64,1.34,5.21,7.0,40.8,813,20,1000,16,5,8,20,1,1,12,2,1,1,85
657,25/04/2013,15:11:05,00:10:56,812,39,37,67,54,16,0.000,47.470,-0.030,0.00,1016.48,23.50,1.35,5.22,7.0,40.7,814,20,1000,16,5,8,20,1,1,12,2,1,1,85
658,25/04/2013,15:11:06,00:10:57,813,39,37,67,54,16,0.000,47.470,-0.030,0.00,1013.43,17.06,1.34,5.21,7.0,40.9,815,20,1000,16,5,8,20,1,1,12,2,1,1,85
659,25/04/2013,15:11:07,00:10:58,814,39,37,67,54,16,0.000,47.470,-0.030,0.00,1012.97,19.65,1.35,5.22,7.0,40.8,816,20,1000,16,5,8,20,1,1,12,2,1,1,85
660,25/04/2013,15:11:08,00:10:59,815,39,37,67,54,16,0.150,47.470,-0.030,0.00,1019.92,26.63,1.35,5.22,7.0,41.0,816,20,1000,16,5,8,20,1,1,12,2,1,1,85
661,25/04/2013,15:11:09,00:11:00,815,39,37,67,54,15,0.000,47.460,-0.040,0.00,1025.11,29.19,1.35,5.23,7.1,41.0,817,20,1000,16,5,8,20,1,1,12,2,1,1,85
662,25/04/2013,15:11:10,00:11:01,817,39,37,67,54,16,0.080,47.460,-0.040,0.00,1021.60,25.11,1.35,5.21,7.1,41.0,818,20,1000,16,5,8,20,1,1,12,2,1,1,85
663,25/04/2013,15:11:11,00:11:02,817,39,37,67,54,15,0.000,47.460,-0.040,0.00,1017.78,21.37,1.35,5.21,7.1,41.0,819,20,1000,16,5,8,20,1,1,12,2,1,1,85
664,25/04/2013,15:11:12,00:11:03,819,39,37,67,54,16,0.000,47.460,-0.040,0.00,1014.65,18.09,1.35,5.22,7.1,40.9,820,20,1000,16,5,8,20,1,1,12,2,1,1,85
665,25/04/2013,15:11:13,00:11:04,819,39,37,67,54,16,0.000,47.460,-0.040,0.00,1013.43,18.96,1.35,5.22,7.1,41.0,820,20,1000,16,5,8,20,1,1,12,2,1,1,85
666,25/04/2013,15:11:14,00:11:05,820,39,37,67,54,16,0.080,47.460,-0.040,0.00,1016.94,22.40,1.36,5.22,7.1,40.9,821,20,1000,16,5,8,20,1,1,12,2,1,1,85
667,25/04/2013,15:11:15,00:11:06,821,39,37,67,54,16,0.080,47.460,-0.040,0.00,1016.56,23.54,1.36,5.23,7.1,41.1,822,20,1000,16,5,8,20,1,1,12,2,1,1,85
668,25/04/2013,15:11:16,00:11:07,821,39,37,67,54,15,0.080,47.460,-0.040,0.00,1016.56,20.15,1.36,5.23,7.1,41.1,823,20,1000,16,5,8,20,1,1,12,2,1,1,85
669,25/04/2013,15:11:17,00:11:08,822,39,37,67,54,15,0.000,47.460,-0.040,0.00,1013.51,17.09,1.36,5.24,7.1,41.1,824,20,1000,16,5,8,20,1,1,12,2,1,1,85
670,25/04/2013,15:11:18,00:11:09,823,39,37,68,54,16,0.000,47.460,-0.040,0.00,1020.15,25.64,1.36,5.23,7.1,41.2,825,20,1000,16,5,8,20,1,1,12,2,1,1,85
671,25/04/2013,15:11:19,00:11:10,824,39,37,68,55,16,0.080,47.460,-0.040,0.00,1020.15,23.50,1.36,5.23,7.1,41.4,826,20,1000,16,5,8,20,1,1,12,2,1,1,85
672,25/04/2013,15:11:20,00:11:11,824,39,37,68,55,15,0.000,47.460,-0.040,0.00,1016.48,23.50,1.37,5.25,7.2,41.4,826,20,1000,16,5,8,20,1,1,12,2,1,1,85
673,25/04/2013,15:11:21,00:11:12,826,39,37,68,55,16,0.000,47.460,-0.040,0.00,1015.26,20.87,1.37,5.25,7.2,41.4,827,20,1000,16,5,8,20,1,1,12,2,1,1,85
674,25/04/2013,15:11:22,00:11:13,826,39,37,68,55,16,0.080,47.460,-0.040,0.00,1018.32,22.28,1.38,5.25,7.2,41.5,828,20,1000,16,5,8,20,1,1,12,2,1,1,85
675,25/04/2013,15:11:23,00:11:14,827,39,37,68,55,16,0.220,47.460,-0.040,0.00,1015.26,19.04,1.38,5.25,7.2,41.5,829,20,1000,16,5,8,20,1,1,12,2,1,1,85
676,25/04/2013,15:11:24,00:11:15,828,39,38,68,55,16,0.150,47.460,-0.040,0.00,1014.04,19.04,1.38,5.26,7.3,41.5,829,20,1000,16,5,8,20,1,1,12,2,1,1,85
677,25/04/2013,15:11:25,00:11:16,829,39,38,68,55,16,0.000,47.450,-0.050,0.00,1017.63,23.20,1.38,5.26,7.2,41.5,830,20,1000,16,5,8,20,1,1,12,2,1,1,85
678,25/04/2013,15:11:26,00:11:17,829,39,38,68,55,16,0.000,47.450,-0.050,0.00,1017.63,23.20,1.38,5.26,7.2,41.5,831,20,1000,16,5,8,20,1,1,12,2,1,1,85
679,25/04/2013,15:11:27,00:11:18,831,40,38,68,55,16,0.000,47.450,-0.050,0.00,1017.09,24.31,1.38,5.26,7.3,41.7,832,20,1000,16,5,8,20,1,1,12,2,1,1,85
680,25/04/2013,15:11:28,00:11:19,831,40,38,68,55,16,0.000,47.450,-0.050,0.00,1013.97,17.67,1.38,5.26,7.3,41.5,833,20,1000,16,5,8,20,1,1,12,2,1,1,85
681,25/04/2013,15:11:29,00:11:20,832,40,38,68,55,16,0.000,47.450,-0.050,0.00,1014.04,17.67,1.38,5.26,7.3,41.5,833,20,1000,16,5,8,20,1,1,12,2,1,1,85
682,25/04/2013,15:11:30,00:11:21,833,40,38,68,55,16,0.000,47.450,-0.050,0.00,1020.76,25.95,1.38,5.26,7.3,41.6,834,20,1000,16,5,8,20,1,1,12,2,1,1,85
683,25/04/2013,15:11:31,00:11:22,834,40,38,68,55,16,0.000,47.450,-0.050,0.00,1020.22,23.77,1.38,5.25,7.3,41.6,835,20,1000,16,5,8,20,1,1,12,2,1,1,85
684,25/04/2013,15:11:32,00:11:23,835,40,38,68,55,16,0.000,47.450,-0.050,0.00,1013.43,20.41,1.39,5.26,7.3,41.7,836,20,1000,16,5,8,20,1,1,12,2,1,1,85
685,25/04/2013,15:11:33,00:11:24,835,40,38,68,55,16,0.000,47.450,-0.050,0.00,1013.43,17.32,1.39,5.26,7.3,41.7,837,20,1000,16,5,8,20,1,1,12,2,1,1,85
686,25/04/2013,15:11:34,00:11:25,837,40,38,68,55,15,0.000,47.450,-0.050,0.00,1013.20,19.96,1.39,5.26,7.3,41.8,838,20,1000,16,5,8,20,1,1,12,2,1,1,85
687,25/04/2013,15:11:35,00:11:26,837,40,38,68,55,16,0.000,47.450,-0.050,0.00,1020.22,26.94,1.39,5.26,7.3,41.8,838,20,1000,16,5,8,20,1,1,12,2,1,1,85
688,25/04/2013,15:11:36,00:11:27,838,40,38,68,55,16,0.000,47.450,-0.050,0.00,1025.49,29.34,1.39,5.27,7.3,41.7,839,20,1000,16,5,8,20,1,1,12,2,1,1,85
689,25/04/2013,15:11:37,00:11:28,839,40,38,69,55,16,0.000,47.450,-0.050,0.00,1017.86,25.22,1.39,5.26,7.3,41.7,841,20,1000,16,5,8,20,1,1,12,2,1,1,85
690,25/04/2013,15:11:38,00:11:29,840,40,38,69,55,16,0.000,47.450,-0.050,0.00,1017.86,21.52,1.39,5.27,7.3,41.7,841,20,1000,16,5,8,20,1,1,12,2,1,1,85
691,25/04/2013,15:11:39,00:11:30,841,40,38,69,55,15,0.000,47.450,-0.050,0.00,1013.43,18.31,1.39,5.27,7.3,41.7,842,20,1000,16,5,8,20,1,1,12,2,1,1,85
692,25/04/2013,15:11:40,00:11:31,842,40,38,69,55,15,0.000,47.450,-0.050,0.00,1017.09,22.59,1.39,5.26,7.3,41.8,843,20,1000,16,5,8,20,1,1,12,2,1,1,85
693,25/04/2013,15:11:41,00:11:32,843,40,38,69,55,16,0.150,47.440,-0.060,0.00,1019.54,23.73,1.40,5.27,7.4,41.8,844,20,1000,16,5,8,20,1,1,12,2,1,1,85
694,25/04/2013,15:11:42,00:11:33,843,40,38,69,55,16,0.150,47.440,-0.060,0.00,1016.48,23.73,1.40,5.28,7.4,41.9,845,20,1000,16,5,8,20,1,1,12,2,1,1,85
695,25/04/2013,15:11:43,00:11:34,844,40,38,69,55,16,0.000,47.440,-0.060,0.00,1013.43,17.13,1.40,5.28,7.4,41.9,846,20,1000,16,5,8,20,1,1,12,2,1,1,85
696,25/04/2013,15:11:44,00:11:35,845,40,38,69,55,15,0.000,47.440,-0.060,0.00,1013.66,17.13,1.40,5.28,7.4,41.9,846,20,1000,16,5,8,20,1,1,12,2,1,1,85
697,25/04/2013,15:11:45,00:11:36,846,40,38,69,55,16,0.080,47.440,-0.060,0.00,1020.22,25.64,1.40,5.27,7.4,42.0,847,20,1000,16,5,8,20,1,1,12,2,1,1,85
698,25/04/2013,15:11:46,00:11:37,847,40,38,69,55,16,0.080,47.440,-0.060,0.00,1020.07,23.50,1.40,5.28,7.4,42.1,848,20,1000,16,5,8,20,1,1,12,2,1,1,85
699,25/04/2013,15:11:47,00:11:38,847,40,38,69,55,16,0.000,47.440,-0.060,0.00,1016.48,20.15,1.40,5.28,7.4,42.0,849,20,1000,16,5,8,20,1,1,12,2,1,1,85
700,25/04/2013,15:11:48,00:11:39,848,40,38,69,55,15,0.000,47.440,-0.060,0.00,1013.36,17.09,1.41,5.28,7.4,42.0,850,20,1000,16,5,8,20,1,1,12,2,1,1,85
701,25/04/2013,15:11:49,00:11:40,850,40,38,69,55,15,0.000,47.440,-0.060,0.00,1012.90,19.73,1.41,5.28,7.4,42.1,851,20,1000,16,5,8,20,1,1,12,2,1,1,85
702,25/04/2013,15:11:50,00:11:41,850,40,38,69,56,16,0.000,47.440,-0.060,0.00,1020.15,26.75,1.41,5.28,7.4,42.1,851,20,1000,16,5,8,20,1,1,12,2,1,1,85
703,25/04/2013,15:11:51,00:11:42,851,40,38,69,56,15,0.000,47.440,-0.060,0.00,1025.49,29.27,1.41,5.29,7.5,41.9,852,20,1000,16,5,8,20,1,1,12,2,1,1,85
704,25/04/2013,15:11:52,00:11:43,852,40,38,69,56,15,0.000,47.440,-0.060,0.00,1017.71,25.11,1.40,5.28,7.4,42.1,853,20,1000,16,5,8,20,1,1,12,2,1,1,85
705,25/04/2013,15:11:53,00:11:44,853,40,38,69,56,15,0.080,47.440,-0.060,0.00,1014.58,18.16,1.41,5.29,7.4,42.0,854,20,1000,16,5,8,20,1,1,12,2,1,1,85
706,25/04/2013,15:11:54,00:11:45,854,40,38,69,56,15,0.000,47.440,-0.060,0.00,1013.36,18.16,1.41,5.30,7.5,42.2,855,20,1000,16,5,8,20,1,1,12,2,1,1,85
707,25/04/2013,15:11:55,00:11:46,854,40,38,69,56,16,0.000,47.440,-0.060,0.00,1017.09,22.51,1.41,5.29,7.5,42.1,856,20,1000,16,5,8,20,1,1,12,2,1,1,85
708,25/04/2013,15:11:56,00:11:47,855,41,38,70,56,15,0.080,47.440,-0.060,0.00,1017.09,22.51,1.41,5.30,7.5,42.2,856,20,1000,16,5,8,20,1,1,12,2,1,1,85
709,25/04/2013,15:11:57,00:11:48,856,41,38,70,56,16,0.080,47.440,-0.060,0.00,1019.54,23.54,1.42,5.30,7.5,42.3,857,20,1000,16,5,8,20,1,1,12,2,1,1,85
710,25/04/2013,15:11:58,00:11:49,856,41,38,70,56,15,0.150,47.440,-0.060,0.00,1016.48,20.22,1.42,5.30,7.5,42.2,858,20,1000,16,5,8,20,1,1,12,2,1,1,85
711,25/04/2013,15:11:59,00:11:50,858,41,38,70,56,16,0.150,47.440,-0.060,0.00,1013.66,17.17,1.42,5.31,7.5,42.4,859,20,1000,16,5,8,20,1,1,12,2,1,1,85
712,25/04/2013,15:12:00,00:11:51,858,41,38,70,56,16,0.150,47.440,-0.060,0.00,1013.66,20.38,1.42,5.31,7.6,42.4,859,20,1000,16,5,8,20,1,1,12,2,1,1,85
713,25/04/2013,15:12:01,00:11:52,859,41,38,70,56,16,0.000,47.440,-0.060,0.00,1020.15,25.64,1.42,5.31,7.6,42.4,860,20,1000,16,5,8,20,1,1,12,2,1,1,85
714,25/04/2013,15:12:02,00:11:53,860,41,38,70,56,16,0.000,47.430,-0.070,0.00,1016.48,19.99,1.43,5.31,7.6,42.2,861,20,1000,16,5,8,20,1,1,12,2,1,1,85
715,25/04/2013,15:12:03,00:11:54,861,41,38,70,56,16,0.080,47.430,-0.070,0.00,1015.26,19.99,1.42,5.30,7.5,42.2,862,20,1000,16,5,8,20,1,1,12,2,1,1,85
716,25/04/2013,15:12:04,00:11:55,862,41,38,70,56,16,0.000,47.430,-0.070,0.00,1018.32,22.28,1.42,5.31,7.5,42.4,863,20,1000,16,5,8,20,1,1,12,2,1,1,85
717,25/04/2013,15:12:05,00:11:56,863,41,38,70,56,16,0.000,47.430,-0.070,0.00,1015.26,18.96,1.42,5.31,7.6,42.3,864,20,1000,16,5,8,20,1,1,12,2,1,1,85
718,25/04/2013,15:12:06,00:11:57,864,41,38,70,56,16,0.000,47.430,-0.070,0.00,1014.04,19.84,1.43,5.32,7.6,42.5,865,20,1000,16,5,8,20,1,1,12,2,1,1,85
719,25/04/2013,15:12:07,00:11:58,864,41,38,70,56,16,0.000,47.430,-0.070,0.00,1017.71,23.16,1.43,5.32,7.6,42.4,865,20,1000,16,5,8,20,1,1,12,2,1,1,85
720,25/04/2013,15:12:08,00:11:59,865,41,38,70,56,16,0.000,47.430,-0.070,0.00,1020.15,24.11,1.43,5.31,7.6,42.6,866,20,1000,16,5,8,20,1,1,12,2,1,1,85
721,25/04/2013,15:12:09,00:12:00,865,41,38,70,56,16,0.000,47.430,-0.070,0.00,1017.09,20.53,1.43,5.31,7.6,42.6,867,20,1000,16,5,8,20,1,1,12,2,1,1,85
722,25/04/2013,15:12:10,00:12:01,867,41,38,70,56,16,0.000,47.430,-0.070,0.00,1013.51,17.44,1.43,5.32,7.6,42.6,868,20,1000,16,5,8,20,1,1,12,2,1,1,85
723,25/04/2013,15:12:11,00:12:02,867,41,39,70,56,15,0.000,47.430,-0.070,0.00,1013.81,20.64,1.44,5.32,7.6,42.7,869,20,1000,16,5,8,20,1,1,12,2,1,1,85
724,25/04/2013,15:12:12,00:12:03,868,41,39,70,56,15,0.220,47.430,-0.070,0.00,1020.68,25.91,1.44,5.32,7.6,42.6,869,20,1000,16,5,8,20,1,1,12,2,1,1,85
725,25/04/2013,15:12:13,00:12:04,869,41,39,70,56,15,0.300,47.430,-0.070,0.00,1020.15,23.70,1.44,5.33,7.7,42.8,870,20,1000,16,5,8,20,1,1,12,2,1,1,85
726,25/04/2013,15:12:14,00:12:05,870,41,39,70,56,16,0.000,47.430,-0.070,0.00,1013.43,20.15,1.44,5.33,7.7,42.5,871,20,1000,16,5,8,20,1,1,12,2,1,1,85
727,25/04/2013,15:12:15,00:12:06,871,41,39,70,56,15,0.000,47.430,-0.070,0.00,1013.43,17.09,1.44,5.33,7.7,42.7,872,20,1000,16,5,8,20,1,1,12,2,1,1,85
728,25/04/2013,15:12:16,00:12:07,872,41,39,70,56,16,0.000,47.430,-0.070,0.00,1020.15,19.88,1.44,5.32,7.6,42.7,873,20,1000,16,5,8,20,1,1,12,2,1,1,85
729,25/04/2013,15:12:17,00:12:08,872,41,39,70,56,16,0.150,47.430,-0.070,0.00,1020.15,26.90,1.44,5.33,7.7,42.7,873,20,1000,16,5,8,20,1,1,12,2,1,1,85
730,25/04/2013,15:12:18,00:12:09,873,41,39,71,56,15,0.000,47.430,-0.070,0.00,1021.90,29.30,1.44,5.33,7.7,42.8,874,20,1000,16,5,8,20,1,1,12,2,1,1,85
731,25/04/2013,15:12:19,00:12:10,874,41,39,71,56,15,0.000,47.420,-0.080,0.00,1017.93,21.52,1.44,5.34,7.7,42.9,875,20,1000,16,5,8,20,1,1,12,2,1,1,85
732,25/04/2013,15:12:20,00:12:11,875,41,39,71,56,16,0.150,47.420,-0.080,0.00,1014.65,18.28,1.45,5.34,7.7,42.9,877,20,1000,16,5,8,20,1,1,12,2,1,1,85
733,25/04/2013,15:12:21,00:12:12,876,41,39,71,56,16,0.000,47.420,-0.080,0.00,1013.43,19.15,1.45,5.34,7.7,42.9,877,20,1000,16,5,8,20,1,1,12,2,1,1,85
734,25/04/2013,15:12:22,00:12:13,876,41,39,71,56,16,0.000,47.420,-0.080,0.00,1017.09,22.59,1.45,5.34,7.7,43.0,878,20,1000,16,5,8,20,1,1,12,2,1,1,85
735,25/04/2013,15:12:23,00:12:14,878,42,39,71,57,16,0.080,47.420,-0.080,0.00,1019.54,23.73,1.46,5.35,7.8,43.2,879,20,1000,16,5,8,20,1,1,12,2,1,1,85
736,25/04/2013,15:12:24,00:12:15,878,42,39,71,57,16,0.080,47.420,-0.080,0.00,1016.56,20.34,1.46,5.35,7.8,43.2,880,20,1000,16,5,8,20,1,1,12,2,1,1,85
737,25/04/2013,15:12:25,00:12:16,879,42,39,71,57,16,0.080,47.420,-0.080,0.00,1013.43,17.17,1.46,5.35,7.8,43.2,881,20,1000,16,5,8,20,1,1,12,2,1,1,85
738,25/04/2013,15:12:26,00:12:17,880,42,39,71,57,16,0.000,47.420,-0.080,0.00,1013.66,20.41,1.46,5.35,7.8,43.1,882,20,1000,16,5,8,20,1,1,12,2,1,1,85
739,25/04/2013,15:12:27,00:12:18,881,42,39,71,57,16,0.000,47.420,-0.080,0.00,1020.15,25.64,1.46,5.35,7.8,43.0,882,20,1000,16,5,8,20,1,1,12,2,1,1,85
740,25/04/2013,15:12:28,00:12:19,881,42,39,71,57,15,0.000,47.420,-0.080,0.00,1019.99,23.47,1.46,5.34,7.8,43.2,883,20,1000,16,5,8,20,1,1,12,2,1,1,85
741,25/04/2013,15:12:29,00:12:20,883,42,39,71,57,16,0.080,47.420,-0.080,0.00,1015.26,19.96,1.46,5.35,7.8,43.2,884,20,1000,16,5,8,20,1,1,12,2,1,1,85
742,25/04/2013,15:12:30,00:12:21,883,42,39,71,57,16,0.080,47.420,-0.080,0.00,1015.26,21.02,1.46,5.36,7.8,43.2,885,20,1000,16,5,8,20,1,1,12,2,1,1,85
743,25/04/2013,15:12:31,00:12:22,884,42,39,71,57,16,0.000,47.420,-0.080,0.00,1015.26,22.28,1.46,5.35,7.8,43.3,886,20,1000,16,5,8,20,1,1,12,2,1,1,85
744,25/04/2013,15:12:32,00:12:23,885,42,39,71,57,15,0.000,47.410,-0.090,0.00,1015.26,19.04,1.47,5.36,7.8,43.3,886,20,1000,16,5,8,20,1,1,12,2,1,1,85
745,25/04/2013,15:12:33,00:12:24,885,42,39,71,57,15,0.000,47.410,-0.090,0.00,1017.71,19.80,1.47,5.36,7.8,43.4,887,20,1000,16,5,8,20,1,1,12,2,1,1,85
746,25/04/2013,15:12:34,00:12:25,886,42,39,71,57,16,0.000,47.410,-0.090,0.00,1017.71,23.24,1.47,5.36,7.8,43.4,888,20,1000,16,5,8,20,1,1,12,2,1,1,85
747,25/04/2013,15:12:35,00:12:26,887,42,39,72,57,16,0.080,47.410,-0.090,0.00,1017.09,24.19,1.47,5.36,7.9,43.6,889,20,1000,16,5,8,20,1,1,12,2,1,1,85
748,25/04/2013,15:12:36,00:12:27,888,42,39,72,57,15,0.080,47.410,-0.090,0.00,1013.97,17.67,1.47,5.37,7.9,43.6,890,20,1000,16,5,8,20,1,1,12,2,1,1,85
749,25/04/2013,15:12:37,00:12:28,888,42,39,72,57,16,0.000,47.410,-0.090,0.00,1013.97,17.67,1.47,5.37,7.9,43.6,890,20,1000,16,5,8,20,1,1,12,2,1,1,85
750,25/04/2013,15:12:38,00:12:29,889,42,39,72,57,15,0.000,47.410,-0.090,0.00,1020.76,20.87,1.48,5.37,7.9,43.7,891,20,1000,16,5,8,20,1,1,12,2,1,1,85
751,25/04/2013,15:12:39,00:12:30,890,42,39,72,57,16,0.000,47.410,-0.090,0.00,1020.76,25.95,1.48,5.37,8.0,43.6,892,20,1000,16,5,8,20,1,1,12,2,1,1,85
752,25/04/2013,15:12:40,00:12:31,891,42,39,72,57,16,0.000,47.410,-0.090,0.00,1016.79,23.81,1.48,5.37,8.0,43.7,893,20,1000,16,5,8,20,1,1,12,2,1,1,85
753,25/04/2013,15:12:41,00:12:32,892,42,39,72,57,15,0.080,47.410,-0.090,0.00,1013.43,17.40,1.48,5.37,7.9,43.6,894,20,1000,16,5,8,20,1,1,12,2,1,1,85
754,25/04/2013,15:12:42,00:12:33,893,42,39,72,57,16,0.000,47.410,-0.090,0.00,1013.28,17.40,1.48,5.37,7.9,43.7,894,20,1000,16,5,8,20,1,1,12,2,1,1,85
755,25/04/2013,15:12:43,00:12:34,894,42,39,72,58,16,0.000,47.400,-0.100,0.00,1019.54,25.03,1.48,5.38,8.0,43.7,895,20,1000,16,5,8,20,1,1,12,2,1,1,85
756,25/04/2013,15:12:44,00:12:35,895,42,39,72,58,16,0.000,47.400,-0.100,0.00,1019.54,23.12,1.48,5.38,8.0,43.8,896,20,1000,16,5,8,20,1,1,12,2,1,1,85
757,25/04/2013,15:12:45,00:12:36,896,43,39,72,58,16,0.000,47.400,-0.100,0.00,1015.87,19.73,1.49,5.38,8.0,43.8,897,20,1000,16,5,8,20,1,1,12,2,1,1,85
