No.,Date,Time,P.Time,AV Pyrometer,AV TC1 (K),AV TC2 (S),AV PTC top,AV PTC bot.,AV Force,AV Speed,AV Abs. Piston T,AV Rel. Piston T,AV Press. Abs. 1,AV Press. Abs. 2,AV Press. Rel.,I RMS,U RMS,AV Heating Power,AV CZ Output,SV Temperature  ,SV Jump to Pyro ,SV Max. Temp TC ,SV Force        ,SV Put on Force ,SV Max. Piston t,SV Rel. Pressure,SV Start Vacuum ,SV Open V1      ,SV Pulse Time   ,SV Pause Time   ,SV Pulses Per Bu,SV Pause Between,SV Power limit  
,,,,°C,°C,°C,°C,°C,kN,mm/min,mm,mm,hPa,hPa,hPa,kA,V,kW,%,°C    ,°C    ,°C    ,kN    ,kN    ,mm    ,hPa   ,hPa   ,hPa   ,ms    ,ms    ,,ms    ,%     
11,25/04/2013,14:01:07,00:00:10,400,12,14,20,20,4,0.000,42.280,0.000,0.00,7.94,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
12,25/04/2013,14:01:08,00:00:11,400,12,14,20,20,4,0.000,42.280,0.000,0.00,6.72,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
13,25/04/2013,14:01:09,00:00:12,400,11,14,20,20,5,0.080,42.280,0.000,0.00,5.49,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
14,25/04/2013,14:01:10,00:00:13,400,11,14,20,20,4,0.000,42.280,0.000,0.00,4.27,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
15,25/04/2013,14:01:11,00:00:14,400,11,13,20,20,4,0.000,42.280,0.000,0.00,3.05,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
16,25/04/2013,14:01:12,00:00:15,400,11,13,20,20,4,0.000,42.280,0.000,0.00,3.05,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
17,25/04/2013,14:01:13,00:00:16,400,11,13,20,20,4,0.000,42.280,0.000,0.00,1.45,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
18,25/04/2013,14:01:14,00:00:17,400,11,13,20,20,4,0.000,42.280,0.000,0.00,1.45,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
19,25/04/2013,14:01:15,00:00:18,400,11,13,20,20,4,0.080,42.280,0.000,0.00,1.14,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
20,25/04/2013,14:01:16,00:00:19,400,12,13,20,20,4,0.000,42.280,0.000,0.00,0.61,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
21,25/04/2013,14:01:17,00:00:20,400,12,13,20,20,4,0.000,42.280,0.000,0.00,12.29,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
22,25/04/2013,14:01:18,00:00:21,400,13,13,20,20,4,0.000,42.280,0.000,0.00,43.65,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
23,25/04/2013,14:01:19,00:00:22,400,13,13,20,20,5,0.000,42.280,0.000,0.00,73.72,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
24,25/04/2013,14:01:20,00:00:23,400,14,14,20,20,4,0.000,42.280,0.000,0.00,134.69,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
25,25/04/2013,14:01:21,00:00:24,400,15,14,20,20,4,0.000,42.280,0.000,0.00,134.69,-634.92,0.01,0.00,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
26,25/04/2013,14:01:22,00:00:25,400,15,14,20,20,4,0.000,42.280,0.000,0.00,198.18,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
27,25/04/2013,14:01:23,00:00:26,400,18,15,20,20,5,0.000,42.280,0.000,0.00,229.24,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
28,25/04/2013,14:01:24,00:00:27,400,19,15,20,20,5,0.000,42.280,0.000,0.00,260.99,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
29,25/04/2013,14:01:25,00:00:28,400,19,15,20,20,5,0.000,42.280,0.000,0.00,292.43,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
30,25/04/2013,14:01:26,00:00:29,400,19,15,20,20,5,0.000,42.280,0.000,0.00,292.43,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
31,25/04/2013,14:01:27,00:00:30,400,21,16,20,20,5,0.000,42.280,0.000,0.00,356.07,-634.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
32,25/04/2013,14:01:28,00:00:31,400,23,17,20,20,4,0.000,42.280,0.000,0.00,387.90,-598.06,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
33,25/04/2013,14:01:29,00:00:32,400,25,17,20,20,5,0.000,42.280,0.000,0.00,419.49,-566.85,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
34,25/04/2013,14:01:30,00:00:33,400,25,18,20,20,5,0.000,42.280,0.000,0.00,451.08,-535.29,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
35,25/04/2013,14:01:31,00:00:34,400,27,18,20,20,5,0.000,42.280,0.000,0.00,483.21,-503.32,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
36,25/04/2013,14:01:32,00:00:35,400,29,18,20,20,5,0.000,42.280,0.000,0.00,515.42,-471.31,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
37,25/04/2013,14:01:33,00:00:36,400,29,19,20,20,5,0.000,42.280,0.000,0.00,547.31,-439.45,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
38,25/04/2013,14:01:34,00:00:37,400,30,20,20,20,5,0.000,42.280,0.000,0.00,579.52,-407.51,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
39,25/04/2013,14:01:35,00:00:38,400,30,20,20,20,4,0.000,42.280,0.000,0.00,611.11,-376.03,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
40,25/04/2013,14:01:36,00:00:39,400,31,20,20,20,5,0.000,42.280,0.000,0.00,642.70,-344.63,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
41,25/04/2013,14:01:37,00:00:40,400,32,21,20,20,5,0.000,42.280,0.000,0.00,705.43,-313.38,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
42,25/04/2013,14:01:38,00:00:41,400,33,21,21,20,5,0.000,42.280,0.000,0.00,736.57,-250.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
43,25/04/2013,14:01:39,00:00:42,400,33,22,21,20,5,0.000,42.280,0.000,0.00,767.93,-250.92,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
44,25/04/2013,14:01:40,00:00:43,400,34,22,21,20,4,0.000,42.280,0.000,0.00,798.99,-188.84,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
45,25/04/2013,14:01:41,00:00:44,400,34,22,20,20,4,0.000,42.280,0.000,0.00,829.90,-157.81,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
46,25/04/2013,14:01:42,00:00:45,400,35,23,20,20,4,0.000,42.280,0.000,0.00,860.96,-157.81,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
47,25/04/2013,14:01:43,00:00:46,400,35,23,20,20,4,0.000,42.280,0.000,0.00,891.56,-96.34,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
48,25/04/2013,14:01:44,00:00:47,400,36,23,20,20,5,0.000,42.280,0.000,0.00,922.16,-65.93,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
49,25/04/2013,14:01:45,00:00:48,400,36,24,20,20,5,0.000,42.280,0.000,0.00,952.38,-35.75,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
50,25/04/2013,14:01:46,00:00:49,400,36,24,21,20,4,0.000,42.280,0.000,0.00,982.45,-35.75,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
51,25/04/2013,14:01:47,00:00:50,400,37,24,21,20,4,0.000,42.280,0.000,0.00,1012.36,24.38,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
52,25/04/2013,14:01:48,00:00:51,400,38,25,21,20,4,0.000,42.280,0.000,0.00,1029.76,27.85,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
53,25/04/2013,14:01:49,00:00:52,400,38,25,21,20,4,0.000,42.280,0.000,0.00,1013.89,13.35,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
54,25/04/2013,14:01:50,00:00:53,400,39,25,21,20,4,0.000,42.280,0.000,0.00,1005.34,8.13,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
55,25/04/2013,14:01:51,00:00:54,400,39,25,21,20,4,0.000,42.280,0.000,0.00,1004.27,7.63,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
56,25/04/2013,14:01:52,00:00:55,400,39,25,21,20,5,0.000,42.280,0.000,0.00,1004.88,8.24,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
57,25/04/2013,14:01:53,00:00:56,400,39,26,21,20,4,0.000,42.280,0.000,0.00,1006.11,9.73,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
58,25/04/2013,14:01:54,00:00:57,400,39,26,21,20,4,0.000,42.280,0.000,0.00,1009.77,11.60,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
59,25/04/2013,14:01:55,00:00:58,400,39,26,21,20,5,0.000,42.280,0.000,0.00,1009.77,13.77,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
60,25/04/2013,14:01:56,00:00:59,400,39,26,21,20,4,0.000,42.280,0.000,0.00,1012.21,16.48,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
61,25/04/2013,14:01:57,00:01:00,400,38,27,21,20,4,0.000,42.280,0.000,0.00,1018.32,22.36,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
62,25/04/2013,14:01:58,00:01:01,400,38,27,21,20,4,0.000,42.280,0.000,0.00,1018.32,22.36,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
63,25/04/2013,14:01:59,00:01:02,400,38,27,21,20,4,0.000,42.280,0.000,0.00,1013.66,21.48,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
64,25/04/2013,14:02:00,00:01:03,400,37,27,21,20,5,0.000,42.280,0.000,0.00,1010.53,15.53,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
65,25/04/2013,14:02:01,00:01:04,400,37,27,21,20,5,0.000,42.280,0.000,0.00,1015.11,19.88,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
66,25/04/2013,14:02:02,00:01:05,400,37,27,21,20,4,0.000,42.280,0.000,0.00,1019.54,24.27,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
67,25/04/2013,14:02:03,00:01:06,400,36,27,21,20,4,0.000,42.280,0.000,0.00,1022.59,24.76,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
68,25/04/2013,14:02:04,00:01:07,400,36,27,21,20,5,0.000,42.280,0.000,0.00,1017.40,24.76,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
69,25/04/2013,14:02:05,00:01:08,400,36,27,21,20,4,0.080,42.280,0.000,0.00,1013.81,17.86,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
70,25/04/2013,14:02:06,00:01:09,400,35,27,21,20,5,0.000,42.280,0.000,0.00,1016.87,21.63,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
71,25/04/2013,14:02:07,00:01:10,400,35,27,21,20,4,0.000,42.280,0.000,0.00,1021.37,25.03,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
72,25/04/2013,14:02:08,00:01:11,400,35,27,21,20,4,0.000,42.280,0.000,0.00,1019.54,21.37,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
73,25/04/2013,14:02:09,00:01:12,400,35,27,21,20,4,0.080,42.280,0.000,0.00,1013.28,16.75,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
74,25/04/2013,14:02:10,00:01:13,400,34,27,21,20,4,0.000,42.280,0.000,0.00,1018.93,24.08,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
75,25/04/2013,14:02:11,00:01:14,400,34,27,21,20,4,0.000,42.280,0.000,0.00,1018.93,24.08,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
76,25/04/2013,14:02:12,00:01:15,400,34,27,21,20,4,0.000,42.280,0.000,0.00,1022.74,25.14,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
77,25/04/2013,14:02:13,00:01:16,400,34,27,20,20,5,0.000,42.280,0.000,0.00,1018.32,20.45,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
78,25/04/2013,14:02:14,00:01:17,400,34,27,20,20,4,0.000,42.280,0.000,0.00,1014.12,16.33,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
79,25/04/2013,14:02:15,00:01:18,400,33,27,20,20,4,0.000,42.280,0.000,0.00,1012.82,17.93,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
80,25/04/2013,14:02:16,00:01:19,400,33,27,20,20,5,0.000,42.280,0.000,0.00,1018.93,24.00,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
81,25/04/2013,14:02:17,00:01:20,400,33,27,20,20,5,0.000,42.280,0.000,0.00,1023.20,25.87,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
82,25/04/2013,14:02:18,00:01:21,400,32,27,21,20,4,0.000,42.280,0.000,0.00,1019.08,21.37,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
83,25/04/2013,14:02:19,00:01:22,400,32,26,21,20,5,0.000,42.280,0.000,0.00,1014.35,19.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
84,25/04/2013,14:02:20,00:01:23,400,32,26,21,20,4,0.000,42.280,0.000,0.00,1014.35,19.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
85,25/04/2013,14:02:21,00:01:24,400,32,26,21,20,5,0.000,42.280,0.000,0.00,1024.88,25.87,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
86,25/04/2013,14:02:22,00:01:25,400,32,26,21,20,5,0.000,42.280,0.000,0.00,1020.76,22.89,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
87,25/04/2013,14:02:23,00:01:26,400,32,26,21,20,4,0.000,42.280,0.000,0.00,1016.48,22.89,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
88,25/04/2013,14:02:24,00:01:27,400,31,26,21,20,5,0.080,42.280,0.000,0.00,1014.65,19.04,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
89,25/04/2013,14:02:25,00:01:28,400,31,26,21,20,4,0.000,42.280,0.000,0.00,1017.71,19.04,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
90,25/04/2013,14:02:26,00:01:29,400,31,26,21,20,4,0.000,42.280,0.000,0.00,1020.15,22.86,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
91,25/04/2013,14:02:27,00:01:30,400,31,26,21,20,4,0.000,42.280,0.000,0.00,1016.64,19.12,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
92,25/04/2013,14:02:28,00:01:31,400,31,26,21,20,4,0.000,42.280,0.000,0.00,1014.65,19.23,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
93,25/04/2013,14:02:29,00:01:32,400,30,26,21,20,5,0.000,42.280,0.000,0.00,1017.78,22.28,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
94,25/04/2013,14:02:30,00:01:33,400,30,26,21,20,5,0.000,42.280,0.000,0.00,1020.30,23.20,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
95,25/04/2013,14:02:31,00:01:34,400,30,26,21,20,4,0.080,42.280,0.000,0.00,1015.26,19.42,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
96,25/04/2013,14:02:32,00:01:35,400,30,26,21,20,4,0.000,42.280,0.000,0.00,1015.26,19.57,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
97,25/04/2013,14:02:33,00:01:36,400,29,26,21,20,4,0.000,42.280,0.000,0.00,1020.76,22.66,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
98,25/04/2013,14:02:34,00:01:37,400,29,26,21,20,4,0.000,42.280,0.000,0.00,1020.76,23.54,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
99,25/04/2013,14:02:35,00:01:38,400,29,26,21,20,4,0.000,42.280,0.000,0.00,1017.63,19.84,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
100,25/04/2013,14:02:36,00:01:39,400,29,26,21,20,5,0.000,42.280,0.000,0.00,1018.32,20.11,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
101,25/04/2013,14:02:37,00:01:40,400,29,26,21,20,4,0.000,42.280,0.000,0.00,1015.26,17.70,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
102,25/04/2013,14:02:38,00:01:41,400,29,26,21,20,4,0.000,42.280,0.000,0.00,1014.73,17.70,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
103,25/04/2013,14:02:39,00:01:42,400,29,26,21,20,5,0.000,42.280,0.000,0.00,1021.22,25.18,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
104,25/04/2013,14:02:40,00:01:43,400,28,26,21,20,4,0.000,42.280,0.000,0.00,1020.38,22.74,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
105,25/04/2013,14:02:41,00:01:44,400,28,26,21,20,5,0.000,42.280,0.000,0.00,1016.48,19.12,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
106,25/04/2013,14:02:42,00:01:45,400,28,26,21,20,4,0.000,42.280,0.000,0.00,1015.26,19.80,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
107,25/04/2013,14:02:43,00:01:46,400,28,26,21,20,5,0.000,42.280,0.000,0.00,1018.32,22.89,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
108,25/04/2013,14:02:44,00:01:47,400,28,26,21,20,5,0.000,42.280,0.000,0.00,1020.76,23.54,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
109,25/04/2013,14:02:45,00:01:48,400,28,26,21,20,5,0.000,42.280,0.000,0.00,1017.32,23.54,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
110,25/04/2013,14:02:46,00:01:49,400,28,26,21,21,5,0.000,42.280,0.000,0.00,1015.87,20.45,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
111,25/04/2013,14:02:47,00:01:50,400,28,26,21,21,4,0.000,42.280,0.000,0.00,1019.54,20.45,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
112,25/04/2013,14:02:48,00:01:51,400,28,25,21,21,4,0.000,42.280,0.000,0.00,1019.46,22.97,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
113,25/04/2013,14:02:49,00:01:52,400,27,25,21,21,5,0.000,42.280,0.000,0.00,1019.00,22.89,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
114,25/04/2013,14:02:50,00:01:53,400,27,25,21,21,4,0.000,42.280,0.000,0.00,946.66,-121.38,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
115,25/04/2013,14:02:51,00:01:54,400,27,25,21,21,4,0.000,42.280,0.000,0.00,739.16,-304.37,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
116,25/04/2013,14:02:52,00:01:55,400,27,25,21,21,4,0.000,42.280,0.000,0.00,595.09,-434.37,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
117,25/04/2013,14:02:53,00:01:56,400,26,25,21,21,4,0.000,42.280,0.000,0.00,416.06,-528.20,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
118,25/04/2013,14:02:54,00:01:57,400,26,25,21,21,4,0.000,42.280,0.000,0.00,416.06,-596.80,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
119,25/04/2013,14:02:55,00:01:58,400,24,25,21,21,5,0.000,42.280,0.000,0.00,313.19,-634.62,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
120,25/04/2013,14:02:56,00:01:59,400,21,24,21,21,4,0.000,42.280,0.000,0.00,274.27,-634.62,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
121,25/04/2013,14:02:57,00:02:00,400,21,24,21,21,5,0.000,42.280,0.000,0.00,241.30,-634.62,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
122,25/04/2013,14:02:58,00:02:01,400,17,23,21,21,4,0.000,42.280,0.000,0.00,212.91,-634.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
123,25/04/2013,14:02:59,00:02:02,400,17,23,21,21,5,0.000,42.280,0.000,0.00,212.91,-634.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
124,25/04/2013,14:03:00,00:02:03,400,13,22,21,21,4,0.000,42.280,0.000,0.00,166.06,-634.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
125,25/04/2013,14:03:01,00:02:04,400,10,20,21,21,4,0.000,42.280,0.000,0.00,146.67,-634.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
126,25/04/2013,14:03:02,00:02:05,400,10,20,21,21,4,0.000,42.280,0.000,0.00,129.58,-634.73,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
127,25/04/2013,14:03:03,00:02:06,400,8,19,21,21,5,0.000,42.280,0.000,0.00,114.09,-634.69,0.01,0.01,0.0,100.0,20,20,1000,5,5,8,20,1,1,0,0,1,0,0
