No.,Date,Time,P.Time,AV Pyrometer,AV TC1 (K),AV TC2 (S),AV PTC top,AV PTC bot.,AV Force,AV Speed,AV Abs. Piston T,AV Rel. Piston T,AV Press. Abs. 1,AV Press. Abs. 2,AV Press. Rel.,I RMS,U RMS,AV Heating Power,AV CZ Output,SV Temperature  ,SV Jump to Pyro ,SV Max. Temp TC ,SV Force        ,SV Put on Force ,SV Max. Piston t,SV Rel. Pressure,SV Start Vacuum ,SV Open V1      ,SV Pulse Time   ,SV Pause Time   ,SV Pulses Per Bu,SV Pause Between,SV Power limit  
,,,,°C,°C,°C,°C,°C,kN,mm/min,mm,mm,hPa,hPa,hPa,kA,V,kW,%,°C    ,°C    ,°C    ,kN    ,kN    ,mm    ,hPa   ,hPa   ,hPa   ,ms    ,ms    ,,ms    ,%     
477,06/03/2013,10:17:15,00:07:56,807,63,67,120,96,164,0.450,5.290,2.620,0.00,0.00,-634.92,4.54,5.81,26.4,63.6,808,450,1300,164,5,12,20,1,1,12,2,1,1,100
478,06/03/2013,10:17:16,00:07:57,809,63,68,120,97,164,0.750,5.300,2.630,0.00,0.00,-634.92,4.52,5.81,26.2,63.0,809,450,1300,164,5,12,20,1,1,12,2,1,1,100
479,06/03/2013,10:17:17,00:07:58,810,64,68,120,97,164,0.000,5.310,2.640,0.00,0.00,-634.92,4.47,5.78,25.9,62.8,809,450,1300,164,5,12,20,1,1,12,2,1,1,100
480,06/03/2013,10:17:18,00:07:59,812,64,68,121,98,165,0.150,5.310,2.640,0.00,0.00,-634.92,4.45,5.75,25.6,62.4,810,450,1300,164,5,12,20,1,1,12,2,1,1,100
481,06/03/2013,10:17:19,00:08:00,814,64,69,121,98,164,0.520,5.320,2.650,0.00,0.00,-634.92,4.43,5.76,25.5,62.0,811,450,1300,164,5,12,20,1,1,12,2,1,1,100
482,06/03/2013,10:17:20,00:08:01,815,65,69,122,98,164,0.750,5.330,2.660,0.00,0.00,-634.92,4.41,5.74,25.3,61.8,812,450,1300,164,5,12,20,1,1,12,2,1,1,100
483,06/03/2013,10:17:21,00:08:02,818,65,69,122,99,164,1.120,5.340,2.670,0.00,0.00,-634.92,4.38,5.71,25.0,61.1,813,450,1300,164,5,12,20,1,1,12,2,1,1,100
484,06/03/2013,10:17:22,00:08:03,819,65,70,122,99,164,0.380,5.350,2.680,0.00,0.00,-634.92,4.32,5.71,24.9,60.6,814,450,1300,164,5,12,20,1,1,12,2,1,1,100
485,06/03/2013,10:17:23,00:08:04,821,66,70,123,99,164,0.380,5.350,2.680,0.00,0.00,-634.92,4.32,5.69,24.6,60.3,814,450,1300,164,5,12,20,1,1,12,2,1,1,100
486,06/03/2013,10:17:24,00:08:05,822,66,70,123,100,164,0.750,5.360,2.690,0.00,0.00,-634.92,4.29,5.66,24.3,59.9,815,450,1300,164,5,12,20,1,1,12,2,1,1,100
487,06/03/2013,10:17:25,00:08:06,824,66,71,123,100,164,0.750,5.370,2.700,0.00,0.00,-634.92,4.25,5.64,24.0,59.4,816,450,1300,164,5,12,20,1,1,12,2,1,1,100
488,06/03/2013,10:17:26,00:08:07,826,66,71,124,100,164,0.300,5.380,2.710,0.00,0.00,-634.92,4.21,5.61,23.6,59.0,817,450,1300,164,5,12,20,1,1,12,2,1,1,100
489,06/03/2013,10:17:27,00:08:08,827,66,71,124,100,164,0.520,5.380,2.710,0.00,0.00,-634.92,4.20,5.61,23.6,58.6,818,450,1300,164,5,12,20,1,1,12,2,1,1,100
490,06/03/2013,10:17:28,00:08:09,829,67,72,124,100,164,0.600,5.390,2.720,0.00,0.00,-634.92,4.17,5.58,23.3,58.1,819,450,1300,164,5,12,20,1,1,12,2,1,1,100
491,06/03/2013,10:17:29,00:08:10,829,67,72,125,100,164,0.300,5.400,2.730,0.00,0.00,-634.92,4.13,5.56,23.1,57.7,819,450,1300,164,5,12,20,1,1,12,2,1,1,100
492,06/03/2013,10:17:30,00:08:11,831,67,72,125,100,164,0.220,5.410,2.740,0.00,0.00,-634.92,4.12,5.55,22.9,57.3,820,450,1300,164,5,12,20,1,1,12,2,1,1,100
493,06/03/2013,10:17:31,00:08:12,832,68,73,125,101,164,0.820,5.420,2.750,0.00,0.00,-634.92,4.09,5.55,22.7,56.9,821,450,1300,164,5,12,20,1,1,12,2,1,1,100
494,06/03/2013,10:17:32,00:08:13,833,68,73,125,101,164,0.450,5.420,2.750,0.00,0.00,-634.92,4.06,5.53,22.5,56.8,822,450,1300,164,5,12,20,1,1,12,2,1,1,100
495,06/03/2013,10:17:33,00:08:14,835,68,73,126,101,164,0.680,5.430,2.760,0.00,0.00,-634.92,4.04,5.50,22.2,56.4,823,450,1300,164,5,12,20,1,1,12,2,1,1,100
496,06/03/2013,10:17:34,00:08:15,837,69,74,126,101,164,0.980,5.440,2.770,0.00,0.00,-634.92,4.02,5.50,22.1,55.8,824,450,1300,164,5,12,20,1,1,12,2,1,1,100
497,06/03/2013,10:17:35,00:08:16,838,69,74,126,101,164,0.820,5.450,2.780,0.00,0.00,-634.92,3.95,5.45,21.6,55.2,825,450,1300,164,5,12,20,1,1,12,2,1,1,100
498,06/03/2013,10:17:36,00:08:17,838,69,74,126,101,164,0.380,5.460,2.790,0.00,0.00,-634.92,3.95,5.45,21.5,55.0,825,450,1300,164,5,12,20,1,1,12,2,1,1,100
499,06/03/2013,10:17:37,00:08:18,840,70,75,127,101,163,0.980,5.470,2.800,0.00,0.00,-634.92,3.91,5.45,21.4,54.7,826,450,1300,164,5,12,20,1,1,12,2,1,1,100
500,06/03/2013,10:17:38,00:08:19,840,70,75,127,101,164,0.980,5.480,2.810,0.00,0.00,-634.92,3.91,5.43,21.2,54.5,827,450,1300,164,5,12,20,1,1,12,2,1,1,100
501,06/03/2013,10:17:39,00:08:20,841,70,75,127,101,164,0.900,5.480,2.810,0.00,0.00,-634.92,3.88,5.41,21.0,54.3,827,450,1300,164,5,12,20,1,1,12,2,1,1,100
502,06/03/2013,10:17:40,00:08:21,842,70,75,127,101,164,0.300,5.490,2.820,0.00,0.00,-634.92,3.87,5.41,20.9,53.8,828,450,1300,164,5,12,20,1,1,12,2,1,1,100
503,06/03/2013,10:17:41,00:08:22,843,70,75,127,101,164,0.520,5.500,2.830,0.00,0.00,-634.92,3.84,5.40,20.7,53.4,829,450,1300,164,5,12,20,1,1,12,2,1,1,100
504,06/03/2013,10:17:42,00:08:23,844,71,76,127,101,164,0.080,5.510,2.840,0.00,0.00,-634.92,3.82,5.38,20.5,53.2,830,450,1300,164,5,12,20,1,1,12,2,1,1,100
505,06/03/2013,10:17:43,00:08:24,845,71,76,127,101,164,0.380,5.520,2.850,0.00,0.00,-634.92,3.81,5.38,20.5,52.8,831,450,1300,164,5,12,20,1,1,12,2,1,1,100
506,06/03/2013,10:17:44,00:08:25,846,71,76,127,101,164,0.520,5.530,2.860,0.00,0.00,-634.92,3.76,5.35,20.2,52.5,832,450,1300,164,5,12,20,1,1,12,2,1,1,100
507,06/03/2013,10:17:45,00:08:26,846,71,76,127,101,164,0.380,5.530,2.860,0.00,0.00,-634.92,3.76,5.35,20.1,52.3,832,450,1300,164,5,12,20,1,1,12,2,1,1,100
508,06/03/2013,10:17:46,00:08:27,848,71,77,127,101,164,0.820,5.540,2.870,0.00,0.00,-634.92,3.73,5.34,20.0,51.9,833,450,1300,164,5,12,20,1,1,12,2,1,1,100
509,06/03/2013,10:17:47,00:08:28,848,72,77,127,101,164,0.520,5.550,2.880,0.00,0.00,-634.92,3.69,5.31,19.6,51.6,834,450,1300,164,5,12,20,1,1,12,2,1,1,100
510,06/03/2013,10:17:48,00:08:29,849,72,77,127,101,164,0.520,5.560,2.890,0.00,0.00,-634.92,3.69,5.31,19.6,51.3,835,450,1300,164,5,12,20,1,1,12,2,1,1,100
511,06/03/2013,10:17:49,00:08:30,850,72,78,127,101,164,0.300,5.570,2.900,0.00,0.00,-634.92,3.65,5.29,19.4,51.0,836,450,1300,164,5,12,20,1,1,12,2,1,1,100
512,06/03/2013,10:17:50,00:08:31,851,73,78,127,101,164,0.150,5.580,2.910,0.00,0.00,-634.92,3.64,5.27,19.2,50.8,837,450,1300,164,5,12,20,1,1,12,2,1,1,100
513,06/03/2013,10:17:51,00:08:32,851,73,78,127,101,164,0.150,5.590,2.920,0.00,0.00,-634.92,3.61,5.24,19.0,50.6,838,450,1300,164,5,12,20,1,1,12,2,1,1,100
514,06/03/2013,10:17:52,00:08:33,853,73,78,127,101,164,0.520,5.600,2.930,0.00,0.00,-634.92,3.60,5.25,18.9,50.4,839,450,1300,164,5,12,20,1,1,12,2,1,1,100
515,06/03/2013,10:17:53,00:08:34,853,73,79,127,101,164,0.450,5.610,2.940,0.00,0.00,-634.92,3.59,5.24,18.8,50.1,840,450,1300,164,5,12,20,1,1,12,2,1,1,100
516,06/03/2013,10:17:54,00:08:35,853,73,79,127,101,164,0.900,5.610,2.940,0.00,0.00,-634.92,3.57,5.23,18.7,50.0,840,450,1300,164,5,12,20,1,1,12,2,1,1,100
517,06/03/2013,10:17:55,00:08:36,854,73,79,127,100,164,0.080,5.620,2.950,0.00,0.00,-634.92,3.56,5.23,18.6,49.8,841,450,1300,164,5,12,20,1,1,12,2,1,1,100
518,06/03/2013,10:17:56,00:08:37,855,74,80,127,100,164,0.520,5.630,2.960,0.00,0.00,-634.92,3.55,5.21,18.5,49.7,842,450,1300,164,5,12,20,1,1,12,2,1,1,100
519,06/03/2013,10:17:57,00:08:38,855,74,80,127,100,164,0.600,5.640,2.970,0.00,0.00,-634.92,3.53,5.20,18.4,49.5,843,450,1300,164,5,12,20,1,1,12,2,1,1,100
520,06/03/2013,10:17:58,00:08:39,856,74,80,126,100,164,0.900,5.650,2.980,0.00,0.00,-634.92,3.53,5.21,18.4,49.3,844,450,1300,164,5,12,20,1,1,12,2,1,1,100
521,06/03/2013,10:17:59,00:08:40,857,74,80,126,100,164,0.600,5.650,2.980,0.00,0.00,-634.92,3.51,5.20,18.2,49.2,844,450,1300,164,5,12,20,1,1,12,2,1,1,100
522,06/03/2013,10:18:00,00:08:41,857,74,80,126,100,164,0.820,5.660,2.990,0.00,0.00,-634.92,3.50,5.19,18.1,49.0,845,450,1300,164,5,12,20,1,1,12,2,1,1,100
523,06/03/2013,10:18:01,00:08:42,858,75,81,126,100,164,1.120,5.670,3.000,0.00,0.00,-634.92,3.49,5.19,18.2,48.8,846,450,1300,164,5,12,20,1,1,12,2,1,1,100
524,06/03/2013,10:18:02,00:08:43,858,75,81,126,99,164,0.600,5.680,3.010,0.00,0.00,-634.92,3.47,5.17,17.9,48.8,847,450,1300,164,5,12,20,1,1,12,2,1,1,100
525,06/03/2013,10:18:03,00:08:44,859,75,81,126,99,164,0.600,5.690,3.020,0.00,0.00,-634.92,3.47,5.17,17.9,48.6,848,450,1300,164,5,12,20,1,1,12,2,1,1,100
526,06/03/2013,10:18:04,00:08:45,860,75,82,126,99,164,0.380,5.700,3.030,0.00,0.00,-634.92,3.46,5.17,17.9,48.4,849,450,1300,164,5,12,20,1,1,12,2,1,1,100
527,06/03/2013,10:18:05,00:08:46,860,76,82,126,99,164,0.080,5.710,3.040,0.00,0.00,-634.92,3.44,5.16,17.8,48.3,850,450,1300,164,5,12,20,1,1,12,2,1,1,100
528,06/03/2013,10:18:06,00:08:47,860,76,82,125,99,164,0.680,5.710,3.040,0.00,0.00,-634.92,3.43,5.14,17.7,48.4,850,450,1300,164,5,12,20,1,1,12,2,1,1,100
529,06/03/2013,10:18:07,00:08:48,861,76,83,125,99,164,0.220,5.720,3.050,0.00,0.00,-634.92,3.45,5.16,17.8,48.3,851,450,1300,164,5,12,20,1,1,12,2,1,1,100
530,06/03/2013,10:18:08,00:08:49,862,76,83,125,98,164,0.220,5.730,3.060,0.00,0.00,-634.92,3.44,5.16,17.8,48.3,852,450,1300,164,5,12,20,1,1,12,2,1,1,100
531,06/03/2013,10:18:09,00:08:50,862,76,83,125,98,164,0.600,5.740,3.070,0.00,0.00,-634.92,3.42,5.14,17.6,48.3,853,450,1300,164,5,12,20,1,1,12,2,1,1,100
532,06/03/2013,10:18:10,00:08:51,862,77,83,125,98,164,0.520,5.750,3.080,0.00,0.00,-634.92,3.44,5.16,17.7,48.2,854,450,1300,164,5,12,20,1,1,12,2,1,1,100
533,06/03/2013,10:18:11,00:08:52,863,77,84,125,98,165,0.520,5.760,3.090,0.00,0.00,-634.92,3.43,5.15,17.7,48.2,855,450,1300,164,5,12,20,1,1,12,2,1,1,100
534,06/03/2013,10:18:12,00:08:53,863,77,84,124,98,165,0.300,5.760,3.090,0.00,0.00,-634.92,3.42,5.14,17.6,48.3,855,450,1300,164,5,12,20,1,1,12,2,1,1,100
535,06/03/2013,10:18:13,00:08:54,863,77,84,124,98,164,0.220,5.770,3.100,0.00,0.00,-634.92,3.44,5.16,17.7,48.2,856,450,1300,164,5,12,20,1,1,12,2,1,1,100
536,06/03/2013,10:18:14,00:08:55,864,77,84,124,97,165,0.680,5.780,3.110,0.00,0.00,-634.92,3.42,5.16,17.6,48.2,857,450,1300,164,5,12,20,1,1,12,2,1,1,100
537,06/03/2013,10:18:15,00:08:56,865,77,84,124,97,165,0.680,5.780,3.110,0.00,0.00,-634.92,3.42,5.16,17.6,48.2,858,450,1300,164,5,12,20,1,1,12,2,1,1,100
538,06/03/2013,10:18:16,00:08:57,865,77,84,124,97,165,0.750,5.790,3.120,0.00,0.00,-634.92,3.44,5.16,17.7,48.2,858,450,1300,164,5,12,20,1,1,12,2,1,1,100
539,06/03/2013,10:18:17,00:08:58,865,78,85,124,97,165,0.000,5.800,3.130,0.00,0.00,-634.92,3.43,5.15,17.7,48.3,859,450,1300,164,5,12,20,1,1,12,2,1,1,100
540,06/03/2013,10:18:18,00:08:59,865,78,85,123,97,164,0.220,5.810,3.140,0.00,0.00,-634.92,3.44,5.16,17.7,48.5,860,450,1300,164,5,12,20,1,1,12,2,1,1,100
541,06/03/2013,10:18:19,00:09:00,866,78,85,123,97,164,0.150,5.810,3.140,0.00,0.00,-634.92,3.44,5.17,17.8,48.4,861,450,1300,164,5,12,20,1,1,12,2,1,1,100
542,06/03/2013,10:18:20,00:09:01,867,78,85,123,97,164,0.900,5.820,3.150,0.00,0.00,-634.92,3.44,5.16,17.8,48.5,862,450,1300,164,5,12,20,1,1,12,2,1,1,100
543,06/03/2013,10:18:21,00:09:02,867,78,85,123,96,164,0.900,5.820,3.150,0.00,0.00,-634.92,3.45,5.17,17.8,48.5,862,450,1300,164,5,12,20,1,1,12,2,1,1,100
544,06/03/2013,10:18:22,00:09:03,868,78,86,123,96,164,0.600,5.830,3.160,0.00,0.00,-634.92,3.45,5.16,17.8,48.5,863,450,1300,164,5,12,20,1,1,12,2,1,1,100
545,06/03/2013,10:18:23,00:09:04,869,79,86,123,96,164,0.150,5.840,3.170,0.00,0.00,-634.92,3.45,5.17,17.8,48.4,864,450,1300,164,5,12,20,1,1,12,2,1,1,100
546,06/03/2013,10:18:24,00:09:05,869,79,86,123,96,164,0.520,5.850,3.180,0.00,0.00,-634.92,3.45,5.17,17.8,48.5,865,450,1300,164,5,12,20,1,1,12,2,1,1,100
547,06/03/2013,10:18:25,00:09:06,869,79,86,123,96,164,0.520,5.850,3.180,0.00,0.00,-634.92,3.44,5.16,17.7,48.6,866,450,1300,164,5,12,20,1,1,12,2,1,1,100
548,06/03/2013,10:18:26,00:09:07,870,79,87,122,95,164,0.380,5.860,3.190,0.00,0.00,-634.92,3.47,5.18,18.0,48.7,867,450,1300,164,5,12,20,1,1,12,2,1,1,100
549,06/03/2013,10:18:27,00:09:08,871,80,87,122,95,164,0.150,5.870,3.200,0.00,0.00,-634.92,3.46,5.18,17.9,48.8,868,450,1300,164,5,12,20,1,1,12,2,1,1,100
550,06/03/2013,10:18:28,00:09:09,871,80,87,122,95,164,0.150,5.880,3.210,0.00,0.00,-634.92,3.47,5.18,18.0,48.9,868,450,1300,164,5,12,20,1,1,12,2,1,1,100
551,06/03/2013,10:18:29,00:09:10,871,80,87,122,95,164,0.820,5.880,3.210,0.00,0.00,-634.92,3.48,5.19,18.1,49.0,869,450,1300,164,5,12,20,1,1,12,2,1,1,100
552,06/03/2013,10:18:30,00:09:11,871,80,87,122,95,164,0.820,5.890,3.220,0.00,0.00,-634.92,3.48,5.19,18.1,49.2,870,450,1300,164,5,12,20,1,1,12,2,1,1,100
553,06/03/2013,10:18:31,00:09:12,872,80,88,122,95,164,0.380,5.900,3.230,0.00,0.00,-634.92,3.50,5.21,18.2,49.3,871,450,1300,164,5,12,20,1,1,12,2,1,1,100
554,06/03/2013,10:18:32,00:09:13,872,80,88,122,95,164,0.000,5.910,3.240,0.00,0.00,-634.92,3.51,5.20,18.2,49.5,872,450,1300,164,5,12,20,1,1,12,2,1,1,100
555,06/03/2013,10:18:33,00:09:14,873,81,88,122,95,165,0.750,5.910,3.240,0.00,0.00,-634.92,3.50,5.20,18.2,49.5,873,450,1300,164,5,12,20,1,1,12,2,1,1,100
556,06/03/2013,10:18:34,00:09:15,874,81,88,121,95,165,0.600,5.920,3.250,0.00,0.00,-634.92,3.52,5.21,18.3,49.7,874,450,1300,164,5,12,20,1,1,12,2,1,1,100
557,06/03/2013,10:18:35,00:09:16,874,81,89,121,95,164,0.600,5.930,3.260,0.00,0.00,-634.92,3.53,5.22,18.4,50.0,875,450,1300,164,5,12,20,1,1,12,2,1,1,100
558,06/03/2013,10:18:36,00:09:17,874,81,89,121,94,164,0.380,5.940,3.270,0.00,0.00,-634.92,3.55,5.23,18.6,50.1,876,450,1300,164,5,12,20,1,1,12,2,1,1,100
559,06/03/2013,10:18:37,00:09:18,875,81,89,121,94,164,0.300,5.940,3.270,0.00,0.00,-634.92,3.55,5.23,18.6,50.1,876,450,1300,164,5,12,20,1,1,12,2,1,1,100
560,06/03/2013,10:18:38,00:09:19,876,81,90,121,94,164,0.380,5.950,3.280,0.00,0.00,-634.92,3.57,5.24,18.6,50.3,877,450,1300,164,5,12,20,1,1,12,2,1,1,100
561,06/03/2013,10:18:39,00:09:20,876,82,90,121,94,164,0.680,5.960,3.290,0.00,0.00,-634.92,3.58,5.25,18.8,50.5,878,450,1300,164,5,12,20,1,1,12,2,1,1,100
562,06/03/2013,10:18:40,00:09:21,877,82,90,121,94,164,0.300,5.960,3.290,0.00,0.00,-634.92,3.59,5.25,18.8,50.7,879,450,1300,164,5,12,20,1,1,12,2,1,1,100
563,06/03/2013,10:18:41,00:09:22,877,82,90,121,94,164,0.680,5.970,3.300,0.00,0.00,-634.92,3.60,5.26,18.9,50.9,880,450,1300,164,5,12,20,1,1,12,2,1,1,100
564,06/03/2013,10:18:42,00:09:23,878,82,90,121,94,164,0.450,5.970,3.300,0.00,0.00,-634.92,3.60,5.26,18.9,50.9,880,450,1300,164,5,12,20,1,1,12,2,1,1,100
565,06/03/2013,10:18:43,00:09:24,879,82,91,121,94,164,0.380,5.980,3.310,0.00,0.00,-634.92,3.62,5.27,19.0,50.9,881,450,1300,164,5,12,20,1,1,12,2,1,1,100
566,06/03/2013,10:18:44,00:09:25,879,83,91,121,94,164,0.380,5.990,3.320,0.00,0.00,-634.92,3.62,5.27,19.1,51.1,882,450,1300,164,5,12,20,1,1,12,2,1,1,100
567,06/03/2013,10:18:45,00:09:26,880,83,91,120,94,164,0.300,6.000,3.330,0.00,0.00,-634.92,3.62,5.27,19.1,51.2,883,450,1300,164,5,12,20,1,1,12,2,1,1,100
568,06/03/2013,10:18:46,00:09:27,881,83,91,120,94,164,0.380,6.000,3.330,0.00,0.00,-634.92,3.63,5.28,19.2,51.3,884,450,1300,164,5,12,20,1,1,12,2,1,1,100
569,06/03/2013,10:18:47,00:09:28,881,83,91,120,94,164,0.750,6.010,3.340,0.00,0.00,-634.92,3.65,5.28,19.2,51.5,884,450,1300,164,5,12,20,1,1,12,2,1,1,100
570,06/03/2013,10:18:48,00:09:29,881,83,91,120,94,164,0.520,6.020,3.350,0.00,0.00,-634.92,3.65,5.29,19.3,51.7,885,450,1300,164,5,12,20,1,1,12,2,1,1,100
571,06/03/2013,10:18:49,00:09:30,882,83,92,120,93,164,0.900,6.030,3.360,0.00,0.00,-634.92,3.68,5.31,19.5,52.0,886,450,1300,164,5,12,20,1,1,12,2,1,1,100
572,06/03/2013,10:18:50,00:09:31,883,83,92,120,93,164,0.000,6.030,3.360,0.00,0.00,-634.92,3.70,5.32,19.6,52.0,887,450,1300,164,5,12,20,1,1,12,2,1,1,100
573,06/03/2013,10:18:51,00:09:32,883,84,92,120,93,164,0.000,6.040,3.370,0.00,0.00,-634.92,3.70,5.32,19.6,52.1,887,450,1300,164,5,12,20,1,1,12,2,1,1,100
574,06/03/2013,10:18:52,00:09:33,884,84,92,120,93,164,0.300,6.040,3.370,0.00,0.00,-634.92,3.72,5.34,19.8,52.2,888,450,1300,164,5,12,20,1,1,12,2,1,1,100
575,06/03/2013,10:18:53,00:09:34,885,84,93,120,93,164,0.680,6.050,3.380,0.00,0.00,-634.92,3.73,5.34,19.9,52.4,889,450,1300,164,5,12,20,1,1,12,2,1,1,100
576,06/03/2013,10:18:54,00:09:35,885,84,93,120,93,164,0.450,6.060,3.390,0.00,0.00,-634.92,3.73,5.34,20.0,52.7,890,450,1300,164,5,12,20,1,1,12,2,1,1,100
577,06/03/2013,10:18:55,00:09:36,886,84,93,120,93,164,0.680,6.070,3.400,0.00,0.00,-634.92,3.76,5.36,20.1,52.8,891,450,1300,164,5,12,20,1,1,12,2,1,1,100
578,06/03/2013,10:18:56,00:09:37,887,85,93,120,93,164,0.150,6.080,3.410,0.00,0.00,-634.92,3.77,5.37,20.2,53.0,892,450,1300,164,5,12,20,1,1,12,2,1,1,100
579,06/03/2013,10:18:57,00:09:38,888,85,93,120,93,164,0.450,6.080,3.410,0.00,0.00,-634.92,3.78,5.36,20.3,53.2,893,450,1300,164,5,12,20,1,1,12,2,1,1,100
580,06/03/2013,10:18:58,00:09:39,888,85,93,120,93,164,0.450,6.090,3.420,0.00,0.00,-634.92,3.77,5.36,20.2,53.1,893,450,1300,164,5,12,20,1,1,12,2,1,1,100
581,06/03/2013,10:18:59,00:09:40,889,85,94,120,93,164,0.450,6.100,3.430,0.00,0.00,-634.92,3.79,5.37,20.4,53.3,894,450,1300,164,5,12,20,1,1,12,2,1,1,100
582,06/03/2013,10:19:00,00:09:41,890,85,94,120,93,164,0.220,6.110,3.440,0.00,0.00,-634.92,3.80,5.38,20.5,53.5,895,450,1300,164,5,12,20,1,1,12,2,1,1,100
583,06/03/2013,10:19:01,00:09:42,890,85,94,120,93,164,0.600,6.110,3.440,0.00,0.00,-634.92,3.80,5.38,20.5,53.6,896,450,1300,164,5,12,20,1,1,12,2,1,1,100
584,06/03/2013,10:19:02,00:09:43,892,86,94,120,93,164,0.680,6.120,3.450,0.00,0.00,-634.92,3.83,5.39,20.6,53.8,897,450,1300,164,5,12,20,1,1,12,2,1,1,100
585,06/03/2013,10:19:03,00:09:44,892,86,95,120,93,164,0.680,6.140,3.470,0.00,0.00,-634.92,3.84,5.41,20.8,53.9,898,450,1300,164,5,12,20,1,1,12,2,1,1,100
586,06/03/2013,10:19:04,00:09:45,893,86,95,120,93,164,0.450,6.140,3.470,0.00,0.00,-634.92,3.84,5.41,20.8,54.0,898,450,1300,164,5,12,20,1,1,12,2,1,1,100
587,06/03/2013,10:19:05,00:09:46,894,86,95,120,94,164,0.300,6.150,3.480,0.00,0.00,-634.92,3.87,5.42,21.0,54.2,899,450,1300,164,5,12,20,1,1,12,2,1,1,100
588,06/03/2013,10:19:06,00:09:47,895,87,95,120,94,164,0.900,6.160,3.490,0.00,0.00,-634.92,3.87,5.42,21.0,54.5,900,450,1300,164,5,12,20,1,1,12,2,1,1,100
589,06/03/2013,10:19:07,00:09:48,895,87,95,120,94,164,0.450,6.170,3.500,0.00,0.00,-634.92,3.89,5.43,21.1,54.5,901,450,1300,164,5,12,20,1,1,12,2,1,1,100
590,06/03/2013,10:19:08,00:09:49,896,87,96,120,94,164,0.980,6.180,3.510,0.00,0.00,-634.92,3.90,5.44,21.2,54.6,902,450,1300,164,5,12,20,1,1,12,2,1,1,100
591,06/03/2013,10:19:09,00:09:50,897,87,96,120,94,164,0.520,6.190,3.520,0.00,0.00,-634.92,3.90,5.43,21.2,54.9,903,450,1300,164,5,12,20,1,1,12,2,1,1,100
592,06/03/2013,10:19:10,00:09:51,898,88,96,121,94,164,0.600,6.200,3.530,0.00,0.00,-634.92,3.93,5.44,21.3,55.1,904,450,1300,164,5,12,20,1,1,12,2,1,1,100
593,06/03/2013,10:19:11,00:09:52,898,88,96,121,94,165,0.520,6.210,3.540,0.00,0.00,-634.92,3.93,5.45,21.4,55.1,904,450,1300,164,5,12,20,1,1,12,2,1,1,100
594,06/03/2013,10:19:12,00:09:53,900,88,97,121,94,164,0.600,6.220,3.550,0.00,0.00,-634.92,3.93,5.45,21.4,55.1,905,450,1300,164,5,12,20,1,1,12,2,1,1,100
595,06/03/2013,10:19:13,00:09:54,900,88,97,121,94,164,0.600,6.220,3.550,0.00,0.00,-634.92,3.95,5.45,21.5,55.3,906,450,1300,164,5,12,20,1,1,12,2,1,1,100
596,06/03/2013,10:19:14,00:09:55,901,88,97,121,94,164,0.680,6.240,3.570,0.00,0.00,-634.92,3.95,5.45,21.6,55.4,907,450,1300,164,5,12,20,1,1,12,2,1,1,100
597,06/03/2013,10:19:15,00:09:56,903,89,97,121,94,164,0.680,6.250,3.580,0.00,0.00,-634.92,3.96,5.46,21.6,55.4,908,450,1300,164,5,12,20,1,1,12,2,1,1,100
598,06/03/2013,10:19:16,00:09:57,903,89,97,121,94,164,0.680,6.260,3.590,0.00,0.00,-634.92,3.96,5.46,21.6,55.6,909,450,1300,164,5,12,20,1,1,12,2,1,1,100
599,06/03/2013,10:19:17,00:09:58,904,89,98,121,94,164,0.600,6.270,3.600,0.00,0.00,-634.92,3.99,5.47,21.7,55.7,910,450,1300,164,5,12,20,1,1,12,2,1,1,100
600,06/03/2013,10:19:18,00:09:59,905,89,98,121,95,164,0.220,6.280,3.610,0.00,0.00,-634.92,4.00,5.48,21.9,55.9,911,450,1300,164,5,12,20,1,1,12,2,1,1,100
601,06/03/2013,10:19:19,00:10:00,905,89,98,121,95,164,0.300,6.290,3.620,0.00,0.00,-634.92,4.00,5.48,21.9,55.9,911,450,1300,164,5,12,20,1,1,12,2,1,1,100
602,06/03/2013,10:19:20,00:10:01,906,90,98,121,95,164,1.120,6.300,3.630,0.00,0.00,-634.92,4.02,5.50,22.1,56.0,912,450,1300,164,5,12,20,1,1,12,2,1,1,100
603,06/03/2013,10:19:21,00:10:02,908,90,98,121,95,164,0.680,6.310,3.640,0.00,0.00,-634.92,4.02,5.49,22.1,56.2,913,450,1300,164,5,12,20,1,1,12,2,1,1,100
604,06/03/2013,10:19:22,00:10:03,908,90,99,121,95,164,0.380,6.320,3.650,0.00,0.00,-634.92,4.03,5.50,22.2,56.2,914,450,1300,164,5,12,20,1,1,12,2,1,1,100
605,06/03/2013,10:19:23,00:10:04,908,90,99,122,95,164,0.980,6.330,3.660,0.00,0.00,-634.92,4.03,5.50,22.2,56.3,914,450,1300,164,5,12,20,1,1,12,2,1,1,100
606,06/03/2013,10:19:24,00:10:05,910,90,99,122,95,163,1.200,6.340,3.670,0.00,0.00,-634.92,4.05,5.51,22.3,56.5,915,450,1300,164,5,12,20,1,1,12,2,1,1,100
607,06/03/2013,10:19:25,00:10:06,910,91,99,122,95,163,0.820,6.350,3.680,0.00,0.00,-634.92,4.05,5.51,22.3,56.6,916,450,1300,164,5,12,20,1,1,12,2,1,1,100
